date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/3/2026,Wednesday,PKX,arrival,09:35,MU5131,China Eastern,2h 15m,07:20 - 09:35,"684 miles, 1101 km",Airbus A321,177,KN 6499 /CZ 1966 /MF 3547,,Meal (none specific),260318_MU5131_07200935,text,True,2026-02-15T15:02:06.232052
18/3/2026,Wednesday,PKX,arrival,09:35,MU5177,China Eastern,2h 15m,07:20 - 09:35,"730 miles, 1175 km",Airbus A321,177,KN 6519 /CZ 1975 /MF 3585,,Meal (none specific),260318_MU5177_07200935,text,True,2026-02-15T15:02:06.619275
18/3/2026,Wednesday,PKX,arrival,09:40,CZ6213,China Southern,2h 15m,07:25 - 09:40,"669 miles, 1076 km",Airbus A320,158,,,Meal (none specific),260318_CZ6213_07250940,text,True,2026-02-15T15:02:06.990152
18/3/2026,Wednesday,PKX,arrival,09:40,CZ8878,China Southern,3h 0m,06:40 - 09:40,"1045 miles, 1681 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ8878_06400940,text,True,2026-02-15T15:02:07.344857
18/3/2026,Wednesday,PKX,arrival,09:40,HO1251,Juneyao Airlines,2h 20m,07:20 - 09:40,"655 miles, 1054 km",Airbus A320,159,3U 4531 /MF 7764 /MU 3740 /CZ 150 /ZH 5141 /AY 3163,,Meal (none specific),260318_HO1251_07200940,text,True,2026-02-15T15:02:07.694917
18/3/2026,Wednesday,PKX,arrival,09:40,MU2731,China Eastern,2h 10m,07:30 - 09:40,"601 miles, 967 km",Airbus A320,158,KN 6467 /CZ 1910 /MF 3369,,Meal (none specific),260318_MU2731_07300940,text,True,2026-02-15T15:02:08.049113
18/3/2026,Wednesday,PKX,arrival,09:50,MU5173,China Eastern,2h 15m,07:35 - 09:50,"752 miles, 1210 km",Airbus A320,158,KN 6515 /CZ 1926 /MF 3583,,Meal (none specific),260318_MU5173_07350950,text,True,2026-02-15T15:02:08.418111
18/3/2026,Wednesday,PKX,arrival,09:50,MU2427,China Eastern,2h 20m,07:30 - 09:50,"812 miles, 1307 km",Airbus A320,158,KN 6411 /CZ 1934 /MF 3227 /EY 5893,,Meal (none specific),260318_MU2427_07300950,text,True,2026-02-15T15:02:08.785110
18/3/2026,Wednesday,PKX,arrival,09:55,CA8376,Air China,2h 15m,07:40 - 09:55,"729 miles, 1173 km",Boeing 737-800 Passenger,167,ZH 4784,,Meal (none specific),260318_CA8376_07400955,text,True,2026-02-15T15:02:09.140017
18/3/2026,Wednesday,PKX,arrival,09:55,CZ6201,China Southern,2h 25m,07:30 - 09:55,"679 miles, 1093 km",Airbus A320,158,,,Meal (none specific),260318_CZ6201_07300955,text,True,2026-02-15T15:02:09.490231
18/3/2026,Wednesday,PKX,arrival,09:55,CZ6101,China Southern,1h 50m,08:05 - 09:55,"401 miles, 645 km",Airbus A321neo,198,,,Meal (none specific),260318_CZ6101_08050955,text,True,2026-02-15T15:02:09.835241
18/3/2026,Wednesday,PKX,arrival,09:55,CZ8822,China Southern,1h 55m,08:00 - 09:55,"552 miles, 888 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ8822_08000955,text,True,2026-02-15T15:02:10.185353
18/3/2026,Wednesday,PKX,arrival,09:55,MU2411,China Eastern,2h 15m,07:40 - 09:55,"729 miles, 1173 km",Airbus A320,158,KN 6403 /CZ 1944 /MF 3215 /SV 6942,,Meal (none specific),260318_MU2411_07400955,text,True,2026-02-15T15:02:10.536527
18/3/2026,Wednesday,PKX,arrival,09:55,U6775,Ural Airlines,6h 0m,00:55 - 09:55,"2748 miles, 4422 km",Airbus A319,140,,,Meal (none specific),260318_U6775_00550955,text,True,2026-02-15T15:02:10.892017
18/3/2026,Wednesday,PKX,arrival,10:00,MF8117,XiamenAir,Duration: 3h 0m,07:00 - 10:00,"1045 miles, 1681 km",Airbus A321neo,208,MU 4656 /G5 9221 /3U 2281 /NS 8117 /CZ 4080,,Meal (none specific),260318_MF8117_07001000,text,True,2026-02-15T15:02:11.934983
18/3/2026,Wednesday,PKX,arrival,10:00,MU6646,China Eastern,Duration: 2h 40m,07:20 - 10:00,"940 miles, 1512 km",Airbus A321,177,KN 6768 /3U 5446 /MF 2218,,Meal (none specific),260318_MU6646_07201000,text,True,2026-02-15T15:02:12.310949
