arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
BKI,2026-02-15,19:45,FM7283,Shanghai Airlines,Duration: 4h 40m,"1790 miles, 2880 km",Boeing 737-500 (winglets) Passenger,166,MU 8311,Meal (none specific)
BKI,2026-02-15,19:55,AK5114,AirAsia,Duration: 2h 35m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,19:55,AK1796,AirAsia,Duration: 2h 25m,"894 miles, 1438 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,20:00,MY3044,MAXjet,Duration: 0h 35m,"71 miles, 114 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,20:30,BI827,Royal Brunei Airlines,Duration: 0h 40m,"104 miles, 167 km",Airbus A320neo,150,MH 3865,Meal (none specific)
BKI,2026-02-15,20:55,AK5304,AirAsia,Duration: 2h 20m,"908 miles, 1461 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,20:55,OD1683,Batik Air,Duration: 1h 35m,"502 miles, 808 km",Boeing 737-800 Passenger,167,,Meal (none specific)
BKI,2026-02-15,21:05,AK6271,AirAsia,Duration: 0h 50m,"182 miles, 293 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,21:05,MY3048,MAXjet,Duration: 0h 35m,"71 miles, 114 km",ATR 72,68,,Meal (none specific)
BKI,2026-02-15,21:10,MH2638,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3766 /8M 9573 /FY 7656 /HY 7517 /JL 7173 /KL 4082 /PR 3572 /QF 5168 /QR 5454 /TK 4818,Meal (none specific)
BKI,2026-02-15,21:25,AK5118,AirAsia,Duration: 2h 40m,"1017 miles, 1636 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,21:40,FY2534,Firefly,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 Passenger,189,MH 4459,Meal (none specific)
BKI,2026-02-15,21:55,AK6354,AirAsia,Duration: 1h 25m,"502 miles, 808 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,22:00,AK6485,AirAsia,Duration: 0h 50m,"138 miles, 222 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,22:15,AK5130,AirAsia,Duration: 2h 40m,"1017 miles, 1636 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,22:15,OD1006,Batik Air,Duration: 2h 30m,"1017 miles, 1636 km",Boeing 737-800 Passenger,167,EK 3444 /TK 4582 /EY 5603,Meal (none specific)
BKI,2026-02-15,22:20,MH2606,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3767 /8M 9569 /BA 8157 /FY 7642 /HY 7585 /JL 7955 /KL 4090 /QR 5435 /TK 4857,Meal (none specific)
BKI,2026-02-15,22:30,AK6358,AirAsia,Duration: 1h 30m,"502 miles, 808 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,22:55,AK5324,AirAsia,Duration: 2h 50m,"1091 miles, 1755 km",Airbus A320 (sharklets),180,,Meal (none specific)
BKI,2026-02-15,23:00,AK5124,AirAsia,Duration: 2h 30m,"1017 miles, 1636 km",Airbus A320,180,,Meal (none specific)
BKI,2026-02-15,23:05,TW153,T´Way Air,Duration: 5h 35m,"2286 miles, 3678 km",Boeing 737-800 Passenger,189,H1 5998,Meal (none specific)
BKI,2026-02-15,23:20,AK5310,AirAsia,Duration: 2h 20m,"908 miles, 1461 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,23:40,MH2628,Malaysia Airlines,Duration: 2h 40m,"1017 miles, 1636 km",Boeing 737-800 (winglets) Passenger/BBJ2,166,6E 3768 /8M 9572 /BA 8159 /FY 7654 /HY 7525 /QR 5447 /TK 4847,Meal (none specific)
BKI,2026-02-15,23:50,AK1511,AirAsia,Duration: 3h 35m,"1373 miles, 2209 km",Airbus A320neo,186,,Meal (none specific)
BKI,2026-02-15,11:00,MY3162,MAXjet,0h 50m,"1373 miles, 2209 km",Airbus A320neo,186,,Meal (none specific)
