arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
PVG,2026-02-15,18:30,CZ8205,China Southern,Duration: 2h 25m,"769 miles, 1237 km",Airbus A320neo,166,,Meal (none specific)
PVG,2026-02-15,18:30,FM9252,Shanghai Airlines,Duration: 2h 45m,"1052 miles, 1693 km",Boeing 737-500 (winglets) Passenger,166,MU 8386,Meal (none specific)
PVG,2026-02-15,18:35,CI503,China Airlines,Duration: 2h 0m,"423 miles, 681 km",Boeing 777-300ER,358,CZ 7975 /MU 8903,Meal (none specific)
PVG,2026-02-15,18:35,CZ5871,China Southern,Duration: 3h 0m,"917 miles, 1475 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,18:35,MU5606,China Eastern,Duration: 2h 40m,"734 miles, 1181 km",Airbus A320,158,HO 5705 /MF 3884 /QF 4266,Meal (none specific)
PVG,2026-02-15,18:35,MU5210,China Eastern,Duration: 2h 15m,"695 miles, 1118 km",Boeing 737 Passenger,168,MF 3606 /QF 4098 /EY 5898,Meal (none specific)
PVG,2026-02-15,18:40,3U8965,Sichuan Airlines,Duration: 2h 40m,"1063 miles, 1710 km",Airbus A321,194,EU 7413 /MF 5651 /MU 3557 /CZ 9227 /HO 5930,Meal (none specific)
PVG,2026-02-15,18:45,CZ3261,China Southern,Duration: 2h 45m,"1029 miles, 1656 km",Boeing 737-800 Passenger,172,BA 2028,Meal (none specific)
PVG,2026-02-15,18:45,FM7350,Shanghai Airlines,Duration: 3h 15m,"1048 miles, 1686 km",Boeing 737-500 (winglets) Passenger,166,,Meal (none specific)
PVG,2026-02-15,18:45,MU542,China Eastern,Duration: 4h 10m,"1809 miles, 2911 km",Airbus A350-900,288,FM 3062 /HO 3516 /KQ 5250,Meal (none specific)
PVG,2026-02-15,18:45,UA857,United,Duration: 13h 50m,"6172 miles, 9931 km",Boeing 777-300ER,350,CA 7210,Meal (none specific)
PVG,2026-02-15,18:50,CZ8248,China Southern,Duration: 2h 50m,"824 miles, 1326 km",Airbus A321,188,,Meal (none specific)
PVG,2026-02-15,18:50,CZ6225,China Southern,Duration: 1h 35m,"364 miles, 586 km",Airbus A320,158,BA 2009,Meal (none specific)
PVG,2026-02-15,18:50,CZ3755,China Southern,Duration: 2h 20m,"821 miles, 1321 km",Boeing 737-800 Passenger,172,,Meal (none specific)
PVG,2026-02-15,18:50,HO1008,Juneyao Airlines,Duration: 2h 20m,"794 miles, 1278 km",Airbus A320,159,3U 4412 /MF 7801 /MU 3601 /CZ 11 /ZH 5002,Meal (none specific)
PVG,2026-02-15,18:50,MU9759,China Eastern,Duration: 3h 25m,"1499 miles, 2412 km",Boeing 737 Passenger,168,HO 5570 /MF 2341 /EY 5911,Meal (none specific)
PVG,2026-02-15,18:55,9C7422,Spring Airlines,Duration: 4h 5m,"1809 miles, 2911 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,18:55,MU738,China Eastern,Duration: 9h 55m,"5010 miles, 8061 km",Boeing 787-9,296,QF 4039 /LA 8747 /AF 5241,Meal (none specific)
PVG,2026-02-15,18:55,UA198,United,Duration: 14h 10m,"6508 miles, 10471 km",Boeing 787-9,259,CA 7212,Meal (none specific)
PVG,2026-02-15,19:00,9C6538,Spring Airlines,Duration: 2h 0m,"535 miles, 861 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,19:00,9C8560,Spring Airlines,Duration: 2h 20m,"513 miles, 825 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,19:00,9C6566,Spring Airlines,Duration: 3h 0m,"817 miles, 1315 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,19:00,CI583,China Airlines,Duration: 2h 25m,"602 miles, 969 km",Boeing 737-800 Passenger,172,,Meal (none specific)
PVG,2026-02-15,19:05,BR706,EVA Air,Duration: 2h 15m,"602 miles, 969 km",Airbus A321,193,HO 3190,Meal (none specific)
PVG,2026-02-15,19:05,CA4223,Air China,Duration: 2h 30m,"965 miles, 1553 km",Airbus A320,158,LH 7137 /SC 5287 /ZH 4375,Meal (none specific)
PVG,2026-02-15,19:05,MU5626,China Eastern,Duration: 2h 15m,"543 miles, 874 km",Airbus A320,158,HO 5707 /MF 3904 /QF 4037 /EY 5709,Meal (none specific)
PVG,2026-02-15,19:05,SC7638,Shandong Airlines,Duration: 2h 45m,"1011 miles, 1627 km",Boeing 737-800 Passenger,167,,Meal (none specific)
PVG,2026-02-15,19:10,CZ6251,China Southern,Duration: 3h 10m,"1048 miles, 1686 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,19:10,FM830,Shanghai Airlines,Duration: 2h 20m,"501 miles, 806 km",Boeing 737-500 (winglets) Passenger,166,MU 8606 /KE 5891,Meal (none specific)
PVG,2026-02-15,19:10,FM9258,Shanghai Airlines,Duration: 1h 45m,"511 miles, 822 km",Boeing 737-500 (winglets) Passenger,166,MU 8390,Meal (none specific)
PVG,2026-02-15,19:10,MU6012,China Eastern,Duration: 3h 0m,"1209 miles, 1945 km",Airbus A321,177,VN 3552,Meal (none specific)
PVG,2026-02-15,19:10,MU6212,China Eastern,Duration: 3h 0m,"1011 miles, 1627 km",Airbus A320neo,158,MF 7476 /EY 5838 /AF 9290,Meal (none specific)
PVG,2026-02-15,19:10,MU2008,China Eastern,Duration: 2h 25m,"805 miles, 1295 km",Airbus A321,177,FM 3006 /HO 3502,Meal (none specific)
PVG,2026-02-15,19:15,AF116,Air France,Duration: 12h 45m,"5789 miles, 9315 km",Boeing 777-200 / 200ER,328,KL 2188 /MU 1504,Meal (none specific)
PVG,2026-02-15,19:15,CA8546,Air China,Duration: 3h 25m,"1098 miles, 1767 km",Airbus A321,180,,Meal (none specific)
PVG,2026-02-15,19:15,FM896,Shanghai Airlines,Duration: 3h 5m,"1085 miles, 1746 km",Boeing 787-9,285,MU 8634 /JL 8261,Meal (none specific)
PVG,2026-02-15,19:15,HO1164,Juneyao Airlines,Duration: 2h 0m,"543 miles, 874 km",Airbus A320,159,3U 4482 /MF 7725 /MU 3687 /CZ 97 /ZH 5088,Meal (none specific)
PVG,2026-02-15,19:15,HU7727,Hainan Airlines,Duration: 2h 10m,"769 miles, 1237 km",Boeing 787,271,,Meal (none specific)
PVG,2026-02-15,19:15,MF8531,XiamenAir,Duration: 3h 0m,"1011 miles, 1627 km",Boeing 737-800 Passenger,172,3U 2629 /CZ 4428 /G5 9301 /HO 7272 /NS 8531,Meal (none specific)
PVG,2026-02-15,19:20,3U8203,Sichuan Airlines,Duration: 3h 5m,"1227 miles, 1974 km",Airbus A320,165,G5 8703 /MF 5449 /CZ 9029 /HO 5812 /QW 9943,Meal (none specific)
PVG,2026-02-15,19:20,MU720,China Eastern,Duration: 3h 20m,"911 miles, 1466 km",Airbus A320neo,158,HO 3534 /JL 5619,Meal (none specific)
PVG,2026-02-15,19:20,MU208,China Eastern,Duration: 14h 55m,"7131 miles, 11474 km",Boeing 777-300ER,316,,Meal (none specific)
PVG,2026-02-15,19:25,CZ6765,China Southern,Duration: 2h 45m,"1052 miles, 1693 km",Airbus A321,188,,Meal (none specific)
PVG,2026-02-15,19:25,NS3217,Hebei Airlines,Duration: 2h 5m,"636 miles, 1023 km",Boeing 737-800 Passenger,177,RY 2009 /MF 7008 /CZ 1408,Meal (none specific)
PVG,2026-02-15,19:30,CA4555,Air China,Duration: 2h 35m,"912 miles, 1467 km",Boeing 737-800 Passenger,167,NZ 3723 /SC 5281 /ZH 4581,Meal (none specific)
PVG,2026-02-15,19:30,JL89,JAL,Duration: 3h 40m,"1085 miles, 1746 km",Boeing 787-8,211,FM 1020 /MU 4183,Meal (none specific)
PVG,2026-02-15,19:30,MU716,China Eastern,Duration: 10h 20m,"4568 miles, 7350 km",Airbus A350-900,288,QF 4089 /AF 4412,Meal (none specific)
PVG,2026-02-15,19:30,MU562,China Eastern,Duration: 10h 30m,"4915 miles, 7908 km",Airbus A350-900,288,QF 4031 /LA 8749 /AF 5299,Meal (none specific)
PVG,2026-02-15,19:35,3U3269,Sichuan Airlines,Duration: 2h 15m,"794 miles, 1278 km",Airbus A320,165,EU 7037 /G5 6267 /GJ 3027 /MF 5087 /CZ 4673 /HO 5776 /QW 6019,Meal (none specific)
PVG,2026-02-15,19:35,CZ6553,China Southern,Duration: 2h 55m,"917 miles, 1475 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,19:35,HO1032,Juneyao Airlines,Duration: 2h 20m,"680 miles, 1094 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,19:35,KY8207,Kunming Airlines,Duration: 2h 55m,"1227 miles, 1974 km",Boeing 737-800 Passenger,160,ZH 5411 /TV 8149,Meal (none specific)
PVG,2026-02-15,19:35,MU5028,China Eastern,Duration: 1h 40m,"321 miles, 516 km",Airbus A320,158,,Meal (none specific)
PVG,2026-02-15,19:35,MU5088,China Eastern,Duration: 2h 20m,"535 miles, 861 km",Airbus A320neo,158,JL 5659,Meal (none specific)
PVG,2026-02-15,19:40,9C6592,Spring Airlines,Duration: 2h 55m,"817 miles, 1315 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,19:40,CA8911,Air China,Duration: 1h 55m,"543 miles, 874 km",Boeing 737-800 Passenger,167,NZ 3878 /SC 5327,Meal (none specific)
PVG,2026-02-15,19:40,HU7757,Hainan Airlines,Duration: 2h 0m,"556 miles, 895 km",Boeing 737-800 Passenger,179,GJ 3771,Meal (none specific)
PVG,2026-02-15,19:40,NX102,Air Macau,Duration: 2h 35m,"805 miles, 1295 km",Airbus A321,179,CA 5472 /SC 248 /ZH 3372,Meal (none specific)
PVG,2026-02-15,19:45,MU522,China Eastern,Duration: 3h 50m,"1123 miles, 1807 km",Airbus A350-900,288,FM 3040 /JL 9569,Meal (none specific)
PVG,2026-02-15,19:50,CA196,Air China,Duration: 2h 0m,"423 miles, 681 km",Airbus A330-300,302,B7 7010 /BR 2782,Meal (none specific)
PVG,2026-02-15,19:50,CZ6525,China Southern,Duration: 2h 10m,"543 miles, 874 km",Airbus A321neo,198,BA 2007,Meal (none specific)
PVG,2026-02-15,19:50,CZ6519,China Southern,Duration: 2h 40m,"734 miles, 1181 km",Airbus A320neo,166,,Meal (none specific)
PVG,2026-02-15,19:50,GS7873,Tianjin Airlines,Duration: 2h 15m,"608 miles, 978 km",Airbus A320,170,HU 3261,Meal (none specific)
PVG,2026-02-15,19:55,9C6760,Spring Airlines,Duration: 2h 25m,"734 miles, 1181 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,19:55,MU5817,China Eastern,Duration: 2h 55m,"1227 miles, 1974 km",Boeing 737-500 (winglets) Passenger,168,3U 5359 /MF 7333 /QF 4060 /AF 5293,Meal (none specific)
PVG,2026-02-15,19:55,MU6458,China Eastern,Duration: 2h 45m,"1029 miles, 1656 km",Airbus A320,158,MF 7562 /EY 5887,Meal (none specific)
PVG,2026-02-15,20:00,EU6677,Chengdu Airlines,Duration: 2h 25m,"1063 miles, 1710 km",Airbus A320,175,GJ 5333 /3U 5793 /MU 3159 /TV 5043 /CZ 9657,Meal (none specific)
PVG,2026-02-15,20:00,FM828,Shanghai Airlines,Duration: 2h 35m,"513 miles, 825 km",Boeing 737-500 (winglets) Passenger,166,MU 8604 /KE 5893,Meal (none specific)
PVG,2026-02-15,20:00,FM9244,Shanghai Airlines,Duration: 1h 30m,"328 miles, 528 km",Boeing 737-500 (winglets) Passenger,166,MU 8578,Meal (none specific)
PVG,2026-02-15,20:00,HO1252,Juneyao Airlines,Duration: 2h 15m,"655 miles, 1054 km",Airbus A320,159,3U 4532 /MF 7765 /MU 3741 /CZ 151 /ZH 5142,Meal (none specific)
PVG,2026-02-15,20:05,9C8522,Spring Airlines,Duration: 4h 50m,"2207 miles, 3551 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,20:05,CA8121,Air China,Duration: 2h 50m,"875 miles, 1408 km",Boeing 737-800 Passenger,167,SC 5468,Meal (none specific)
PVG,2026-02-15,20:05,CA8568,Air China,Duration: 1h 20m,"232 miles, 373 km",Airbus A321,180,HO 5755 /LH 7087 /ZH 4846,Meal (none specific)
PVG,2026-02-15,20:05,CZ3096,China Southern,Duration: 2h 0m,"423 miles, 681 km",Boeing 777-300ER,361,CI 8501,Meal (none specific)
PVG,2026-02-15,20:10,3U3313,Sichuan Airlines,Duration: 3h 20m,"1048 miles, 1686 km",Airbus A321,194,CZ 4693 /EU 7055 /G5 8659 /HO 5780 /MF 5111,Meal (none specific)
PVG,2026-02-15,20:10,MU5418,China Eastern,Duration: 2h 40m,"1063 miles, 1710 km",Airbus A321,177,3U 5264 /MF 3776 /QF 4286 /KL 8815 /EY 5774 /AF 4417,Meal (none specific)
PVG,2026-02-15,20:10,MU510,China Eastern,Duration: 2h 30m,"784 miles, 1261 km",Airbus A320,158,FM 3024 /HO 3508,Meal (none specific)
PVG,2026-02-15,20:10,MU6346,China Eastern,Duration: 1h 25m,"482 miles, 776 km",Airbus A320neo,158,HO 5397 /MF 7526 /EY 5811,Meal (none specific)
PVG,2026-02-15,20:10,MU2548,China Eastern,Duration: 2h 30m,"692 miles, 1113 km",Boeing 737-500 (winglets) Passenger,168,HO 5675 /MF 3303 /EY 5850,Meal (none specific)
PVG,2026-02-15,20:10,MU6482,China Eastern,Duration: 2h 45m,"824 miles, 1326 km",Airbus A320neo,158,,Meal (none specific)
PVG,2026-02-15,20:15,9C8878,Spring Airlines,Duration: 2h 20m,"602 miles, 969 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,20:15,CA4535,Air China,Duration: 2h 45m,"1063 miles, 1710 km",Airbus A321neo,197,LH 7071 /NZ 3721 /SC 5504 /ZH 4565,Meal (none specific)
PVG,2026-02-15,20:15,CX364,Cathay Pacific,Duration: 2h 45m,"784 miles, 1261 km",Airbus A330-300,286,,Meal (none specific)
PVG,2026-02-15,20:15,MU5228,China Eastern,Duration: 2h 15m,"608 miles, 978 km",Boeing 737-500 (winglets) Passenger,168,MF 3622 /KL 8728,Meal (none specific)
PVG,2026-02-15,20:15,MU5603,China Eastern,Duration: 2h 35m,"990 miles, 1593 km",Airbus A320,158,HO 5698 /EY 5719,Meal (none specific)
PVG,2026-02-15,20:20,AI352,Air India,Duration: 5h 50m,"2680 miles, 4312 km",Boeing 787-8,256,,Meal (none specific)
PVG,2026-02-15,20:20,KN2320,China United Airlines,Duration: 2h 20m,"636 miles, 1023 km",Boeing 737 Passenger,178,MU 8012,Meal (none specific)
PVG,2026-02-15,20:20,MU5661,China Eastern,Duration: 1h 30m,"384 miles, 618 km",Airbus A320,158,HO 5507 /MF 3927 /QF 4003 /KL 8739 /EY 5730,Meal (none specific)
PVG,2026-02-15,20:20,MU5630,China Eastern,Duration: 2h 50m,"734 miles, 1181 km",Airbus A320,158,MF 3906,Meal (none specific)
PVG,2026-02-15,20:20,MU5220,China Eastern,Duration: 2h 5m,"695 miles, 1118 km",Boeing 737-200 Mixed Configuration,75,MF 3614 /QF 4280 /AF 9287,Meal (none specific)
PVG,2026-02-15,20:20,MU6762,China Eastern,Duration: 4h 45m,"2068 miles, 3327 km",Airbus A320neo,158,,Meal (none specific)
PVG,2026-02-15,20:25,9C8868,Spring Airlines,Duration: 2h 30m,"912 miles, 1467 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,20:25,CA8310,Air China,Duration: 2h 10m,"723 miles, 1163 km",Airbus A320,158,SC 5464 /ZH 4210,Meal (none specific)
PVG,2026-02-15,20:25,HO1180,Juneyao Airlines,Duration: 3h 10m,"1048 miles, 1686 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,20:25,KE891,Korean Air,Duration: 2h 25m,"513 miles, 825 km",Boeing 737MAX 8 Passenger,153,FM 8754 /MF 9088 /MU 8932,Meal (none specific)
PVG,2026-02-15,20:25,MU5614,China Eastern,Duration: 3h 20m,"1048 miles, 1686 km",Airbus A320,158,HO 5717 /MF 3892 /QF 4005 /KL 8744 /AF 5296,Meal (none specific)
PVG,2026-02-15,20:25,MU5006,China Eastern,Duration: 1h 45m,"423 miles, 681 km",Airbus A330-200,234,CI 8003,Meal (none specific)
PVG,2026-02-15,20:30,HO1060,Juneyao Airlines,Duration: 2h 30m,"1036 miles, 1667 km",Airbus A320,159,3U 4430 /CZ 37 /MU 3627 /ZH 5028 /MF 7633,Meal (none specific)
PVG,2026-02-15,20:30,MU2536,China Eastern,Duration: 2h 0m,"573 miles, 922 km",Boeing 737-500 (winglets) Passenger,168,HO 5685 /MF 3295 /EY 5972,Meal (none specific)
PVG,2026-02-15,20:30,MU2164,China Eastern,Duration: 2h 30m,"794 miles, 1278 km",Airbus A319,122,MF 3046 /KL 8830 /AF 9495,Meal (none specific)
PVG,2026-02-15,20:40,9C7260,Spring Airlines,Duration: 5h 10m,"2279 miles, 3667 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,20:45,CA4239,Air China,Duration: 2h 35m,"897 miles, 1443 km",Airbus A319,128,SC 5512 /ZH 4387,Meal (none specific)
PVG,2026-02-15,20:45,CZ6141,China Southern,Duration: 3h 25m,"1048 miles, 1686 km",Airbus A320neo,166,,Meal (none specific)
PVG,2026-02-15,20:45,CZ6507,China Southern,Duration: 2h 45m,"734 miles, 1181 km",Airbus A320neo,166,BA 2023,Meal (none specific)
PVG,2026-02-15,20:45,CZ3543,China Southern,Duration: 1h 50m,"451 miles, 726 km",Boeing 737-800 Passenger,172,BA 2000,Meal (none specific)
PVG,2026-02-15,20:45,FM9394,Shanghai Airlines,Duration: 1h 50m,"556 miles, 895 km",Boeing 737-500 (winglets) Passenger,166,MU 8470,Meal (none specific)
PVG,2026-02-15,20:50,FM841,Shanghai Airlines,Duration: 3h 10m,"917 miles, 1475 km",Boeing 737 Mixed Configuration,76,,Meal (none specific)
PVG,2026-02-15,20:55,9C7280,Spring Airlines,Duration: 4h 5m,"1809 miles, 2911 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,20:55,HX232,Hong Kong Airlines,Duration: 2h 35m,"784 miles, 1261 km",Airbus A320,164,,Meal (none specific)
PVG,2026-02-15,21:00,HO1324,Juneyao Airlines,Duration: 4h 55m,"2207 miles, 3551 km",Airbus A320neo,164,MU 3958,Meal (none specific)
PVG,2026-02-15,21:00,HO1216,Juneyao Airlines,Duration: 2h 30m,"794 miles, 1278 km",Airbus A320,159,3U 4510 /CZ 125 /MF 7643 /MU 3715 /ZH 5116,Meal (none specific)
PVG,2026-02-15,21:00,ZH9527,Shenzhen Airlines,Duration: 2h 20m,"769 miles, 1237 km",Boeing 737-800 Passenger,164,CA 3637 /HO 5304 /SC 9449,Meal (none specific)
PVG,2026-02-15,21:05,EK304,Emirates,Duration: 7h 50m,"4028 miles, 6481 km",Boeing 777-300ER,355,,Meal (none specific)
PVG,2026-02-15,21:05,MU206,China Eastern,Duration: 4h 30m,"1669 miles, 2685 km",Boeing 737-500 (winglets) Passenger,168,HO 3520,Meal (none specific)
PVG,2026-02-15,21:05,MU5608,China Eastern,Duration: 2h 35m,"734 miles, 1181 km",Airbus A350-900,288,HO 5547 /MF 3886 /QF 4284 /EY 5739 /AF 5240,Meal (none specific)
PVG,2026-02-15,21:05,OZ367,Asiana,Duration: 2h 5m,"513 miles, 825 km",Airbus A321neo,187,HO 3109,Meal (none specific)
PVG,2026-02-15,21:10,FM9064,Shanghai Airlines,Duration: 3h 0m,"1048 miles, 1686 km",Boeing 737 Mixed Configuration,76,MU 8302,Meal (none specific)
PVG,2026-02-15,21:10,FM822,Shanghai Airlines,Duration: 3h 10m,"817 miles, 1315 km",Boeing 737-500 (winglets) Passenger,166,MU 8650 /JL 8273,Meal (none specific)
PVG,2026-02-15,21:10,MU6124,China Eastern,Duration: 2h 20m,"543 miles, 874 km",Airbus A320neo,158,,Meal (none specific)
PVG,2026-02-15,21:10,MU2543,China Eastern,Duration: 1h 40m,"451 miles, 726 km",Boeing 737-500 (winglets) Passenger,168,MF 3300 /QF 4006 /AF 5244,Meal (none specific)
PVG,2026-02-15,21:15,DZ6207,Donghai Airlines,Duration: 2h 50m,"769 miles, 1237 km",Boeing 737 Passenger,173,,Meal (none specific)
PVG,2026-02-15,21:15,FM7288,Shanghai Airlines,Duration: 4h 50m,"2207 miles, 3551 km",Boeing 737-500 (winglets) Passenger,166,MU 8314,Meal (none specific)
PVG,2026-02-15,21:15,GY7201,Colorful GuiZhou Airlines,Duration: 2h 35m,"965 miles, 1553 km",Airbus A321,196,,Meal (none specific)
PVG,2026-02-15,21:15,HO1602,Juneyao Airlines,Duration: 5h 5m,"2377 miles, 3825 km",Boeing 787-9,324,MU 3982,Meal (none specific)
PVG,2026-02-15,21:15,MU6222,China Eastern,Duration: 5h 25m,"2629 miles, 4230 km",Boeing 737 Mixed Configuration,76,,Meal (none specific)
PVG,2026-02-15,21:20,CZ3597,China Southern,Duration: 2h 5m,"537 miles, 864 km",Boeing 737-800 Passenger,172,,Meal (none specific)
PVG,2026-02-15,21:20,MU5466,China Eastern,Duration: 1h 20m,"394 miles, 634 km",Airbus A320neo,158,HO 5695 /MF 3806 /QF 4073 /EY 5979 /AF 5209,Meal (none specific)
PVG,2026-02-15,21:20,MU7310,China Eastern,Duration: 10h 20m,"5010 miles, 8061 km",Boeing 787-9,296,AF 5243,Meal (none specific)
PVG,2026-02-15,21:20,PN6437,West Air (China),Duration: 2h 10m,"912 miles, 1467 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,21:20,PN6581,West Air (China),Duration: 3h 20m,"1343 miles, 2161 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,21:25,9C7282,Spring Airlines,Duration: 4h 10m,"1809 miles, 2911 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,21:25,FM9358,Shanghai Airlines,Duration: 2h 10m,"821 miles, 1321 km",Boeing 737 Mixed Configuration,76,MU 8454,Meal (none specific)
PVG,2026-02-15,21:25,MU5594,China Eastern,Duration: 1h 45m,"364 miles, 586 km",Airbus A321,177,MF 3878 /QF 4054 /AF 5237,Meal (none specific)
PVG,2026-02-15,21:25,NH971,ANA,Duration: 3h 45m,"1085 miles, 1746 km",Boeing 767-300 Passenger,270,CA 6698 /HO 3138,Meal (none specific)
PVG,2026-02-15,21:30,FM886,Shanghai Airlines,Duration: 5h 30m,"2371 miles, 3815 km",Boeing 787-9,285,MU 8642,Meal (none specific)
PVG,2026-02-15,21:35,FM9524,Shanghai Airlines,Duration: 1h 0m,"232 miles, 373 km",Boeing 737 Mixed Configuration,76,KN 3054 /MU 8530,Meal (none specific)
PVG,2026-02-15,21:35,MU5506,China Eastern,Duration: 1h 35m,"384 miles, 618 km",Boeing 737-500 (winglets) Passenger,168,MF 3820 /HO 5483 /QF 4295 /EY 6011 /AF 7862,Meal (none specific)
PVG,2026-02-15,21:35,MU568,China Eastern,Duration: 5h 20m,"2377 miles, 3825 km",Boeing 777-300ER,316,HO 3512 /QF 4090 /GA 9021,Meal (none specific)
PVG,2026-02-15,21:35,MU5352,China Eastern,Duration: 2h 15m,"769 miles, 1237 km",Airbus A321,177,HO 5517 /MF 3721 /QF 4056 /KL 8817 /EY 5738 /AF 5274,Meal (none specific)
PVG,2026-02-15,21:40,Y87560,Suparna Airlines,Duration: 2h 30m,"734 miles, 1181 km",Boeing 737-800 Passenger,181,HU 4738,Meal (none specific)
PVG,2026-02-15,21:45,9C7748,Spring Airlines,Duration: 3h 0m,"1110 miles, 1786 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,21:55,FM9328,Shanghai Airlines,Duration: 1h 55m,"537 miles, 864 km",Boeing 737-200 Mixed Configuration,75,MU 8428,Meal (none specific)
PVG,2026-02-15,21:55,MU6290,China Eastern,Duration: 2h 45m,"1112 miles, 1789 km",Airbus A319,122,HO 5323 /MF 7500 /EY 5757,Meal (none specific)
PVG,2026-02-15,21:55,MU274,China Eastern,Duration: 4h 20m,"1362 miles, 2191 km",Airbus A321,177,JL 9579,Meal (none specific)
PVG,2026-02-15,21:55,MU6584,China Eastern,Duration: 2h 35m,"936 miles, 1506 km",Airbus A320,158,HO 5343 /MF 2200 /EY 5885,Meal (none specific)
PVG,2026-02-15,21:55,MU9008,China Eastern,Duration: 2h 0m,"619 miles, 996 km",Airbus A319,122,KL 8690,Meal (none specific)
PVG,2026-02-15,22:00,9C8666,Spring Airlines,Duration: 4h 50m,"2207 miles, 3551 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,22:00,CX362,Cathay Pacific,Duration: 2h 45m,"784 miles, 1261 km",Boeing 777-300,438,,Meal (none specific)
PVG,2026-02-15,22:00,HO2352,Juneyao Airlines,Duration: 3h 5m,"1227 miles, 1974 km",Airbus A320neo,164,,Meal (none specific)
PVG,2026-02-15,22:00,IJ5,Spring Japan,Duration: 3h 40m,"1123 miles, 1807 km",Boeing 737 Passenger,189,,Meal (none specific)
PVG,2026-02-15,22:05,CA4591,Air China,Duration: 3h 5m,"1036 miles, 1667 km",Airbus A320neo,158,SC 5490 /ZH 4991,Meal (none specific)
PVG,2026-02-15,22:05,MU5164,China Eastern,Duration: 2h 35m,"685 miles, 1102 km",Airbus A321,177,HO 5439 /MF 3576 /QF 4008 /AF 7863,Meal (none specific)
PVG,2026-02-15,22:10,9C7076,Spring Airlines,Duration: 2h 50m,"824 miles, 1326 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,22:10,FM834,Shanghai Airlines,Duration: 4h 20m,"1809 miles, 2911 km",Boeing 737 Mixed Configuration,76,MU 8644,Meal (none specific)
PVG,2026-02-15,22:10,SC4605,Shandong Airlines,Duration: 1h 50m,"364 miles, 586 km",Boeing 737-800 Passenger,167,ZH 2631 /G5 6473 /CA 4711 /TV 3141,Meal (none specific)
PVG,2026-02-15,22:10,Y87572,Suparna Airlines,Duration: 2h 15m,"934 miles, 1503 km",Boeing 737-800 Passenger,181,,Meal (none specific)
PVG,2026-02-15,22:15,CA756,Air China,Duration: 3h 0m,"1209 miles, 1945 km",Airbus A321,180,,Meal (none specific)
PVG,2026-02-15,22:15,CA8334,Air China,Duration: 2h 40m,"875 miles, 1408 km",Airbus A320,158,SC 5466 /ZH 4766,Meal (none specific)
PVG,2026-02-15,22:15,CA920,Air China,Duration: 3h 45m,"1123 miles, 1807 km",Airbus A321,180,,Meal (none specific)
PVG,2026-02-15,22:20,9C6218,Spring Airlines,Duration: 3h 40m,"1123 miles, 1807 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,22:20,HO2210,Juneyao Airlines,Duration: 2h 50m,"917 miles, 1475 km",Airbus A320,159,,Meal (none specific)
PVG,2026-02-15,22:20,MU5318,China Eastern,Duration: 2h 10m,"751 miles, 1208 km",Airbus A320,158,MF 3688 /SV 6925 /DL 6382 /EY 5705 /AF 9298,Meal (none specific)
PVG,2026-02-15,22:20,MU9154,China Eastern,Duration: 3h 5m,"1182 miles, 1902 km",Airbus A320neo,158,,Meal (none specific)
PVG,2026-02-15,22:20,MU5300,China Eastern,Duration: 1h 20m,"232 miles, 373 km",Airbus A350-900,288,KN 6546 /HO 5326 /MF 3672 /EY 5906 /AF 5246,Meal (none specific)
PVG,2026-02-15,22:20,SQ836,Singapore Airlines,Duration: 5h 20m,"2377 miles, 3825 km",Boeing 787,337,CA 5267 /ET 1327 /VA 5756,Meal (none specific)
PVG,2026-02-15,22:25,CZ370,China Southern,Duration: 2h 20m,"513 miles, 825 km",Airbus A321,188,,Meal (none specific)
PVG,2026-02-15,22:30,9C8936,Spring Airlines,Duration: 3h 0m,"917 miles, 1475 km",Airbus A320,180,,Meal (none specific)
PVG,2026-02-15,22:30,9C8568,Spring Airlines,Duration: 1h 35m,"321 miles, 516 km",Airbus A320,180,,Meal (none specific)
