date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/2/2026,Wednesday,CAN,arrival,09:30,OQ2323,Chongqing Airlines,Duration: 2h 0m,07:30 - 09:30,"603 miles, 970 km",Airbus A320,175,,,Meal (none specific),260218_OQ2323_07300930,text,True,2026-02-15T08:55:12.166744
18/2/2026,Wednesday,CAN,arrival,09:30,TR100,Scoot,Duration: 4h 5m,05:25 - 09:30,"1654 miles, 2661 km",Boeing 787-9,375,SQ 8430,,Meal (none specific),260218_TR100_05250930,text,True,2026-02-15T08:55:12.517263
18/2/2026,Wednesday,CAN,arrival,09:35,CA1789,Air China,Duration: 2h 20m,07:15 - 09:35,"648 miles, 1043 km",Airbus A330-300,302,SC 5513 /ZH 1789,,Meal (none specific),260218_CA1789_07150935,text,True,2026-02-15T08:55:12.857593
18/2/2026,Wednesday,CAN,arrival,09:35,CZ3816,China Southern,Duration: 2h 20m,07:15 - 09:35,"638 miles, 1027 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3816_07150935,text,True,2026-02-15T08:55:13.196011
18/2/2026,Wednesday,CAN,arrival,09:35,CZ6282,China Southern,Duration: 2h 35m,07:00 - 09:35,"784 miles, 1261 km",Airbus A320,158,,,Meal (none specific),260218_CZ6282_07000935,text,True,2026-02-15T08:55:18.081197
18/2/2026,Wednesday,CAN,arrival,09:35,ZH9834,Shenzhen Airlines,Duration: 2h 35m,07:00 - 09:35,"713 miles, 1147 km",Boeing 737-800 Passenger,164,CA 3388 /HO 5249 /SC 9574,,Meal (none specific),260218_ZH9834_07000935,text,True,2026-02-15T08:55:23.014099
18/2/2026,Wednesday,CAN,arrival,09:40,CZ3994,China Southern,Duration: 2h 35m,07:05 - 09:40,"713 miles, 1147 km",Airbus A320,158,,,Meal (none specific),260218_CZ3994_07050940,text,True,2026-02-15T08:55:23.402597
18/2/2026,Wednesday,CAN,arrival,09:40,CZ6781,China Southern,Duration: 1h 40m,08:00 - 09:40,"434 miles, 698 km",Airbus A321,188,,,Meal (none specific),260218_CZ6781_08000940,text,True,2026-02-15T08:55:23.699008
18/2/2026,Wednesday,CAN,arrival,09:40,EU2235,Chengdu Airlines,Duration: 2h 5m,07:35 - 09:40,"763 miles, 1228 km",Airbus A320neo,180,GJ 5119 /3U 5601 /MU 1949 /TV 5009 /CZ 9693,,Meal (none specific),260218_EU2235_07350940,text,True,2026-02-15T08:55:28.790724
18/2/2026,Wednesday,CAN,arrival,09:40,MU5287,China Eastern,Duration: 2h 5m,07:35 - 09:40,"638 miles, 1027 km",Airbus A320,158,MF 3665,,Meal (none specific),260218_MU5287_07350940,text,True,2026-02-15T08:55:29.141378
18/2/2026,Wednesday,CAN,arrival,09:45,CZ3992,China Southern,Duration: 2h 45m,07:00 - 09:45,"866 miles, 1393 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3992_07000945,text,True,2026-02-15T08:55:29.485024
18/2/2026,Wednesday,CAN,arrival,09:45,CZ3672,China Southern,Duration: 2h 25m,07:20 - 09:45,"679 miles, 1093 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ3672_07200945,text,True,2026-02-15T08:55:29.824470
18/2/2026,Wednesday,CAN,arrival,09:45,CZ3770,China Southern,Duration: 2h 10m,07:35 - 09:45,"567 miles, 912 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ3770_07350945,text,True,2026-02-15T08:55:30.105050
18/2/2026,Wednesday,CAN,arrival,09:45,MU6363,China Eastern,Duration: 2h 45m,07:00 - 09:45,"998 miles, 1606 km",Boeing 737-200 Mixed Configuration,75,,,Meal (none specific),260218_MU6363_07000945,text,True,2026-02-15T08:55:30.390005
18/2/2026,Wednesday,CAN,arrival,09:45,ZH9878,Shenzhen Airlines,Duration: 2h 25m,07:20 - 09:45,"673 miles, 1083 km",Airbus A320,162,CA 3740 /HO 5283 /SC 9608,,Meal (none specific),260218_ZH9878_07200945,text,True,2026-02-15T08:55:30.724757
18/2/2026,Wednesday,CAN,arrival,09:50,9C8835,Spring Airlines,Duration: 2h 25m,07:25 - 09:50,"734 miles, 1181 km",Airbus A320,180,,,Meal (none specific),260218_9C8835_07250950,text,True,2026-02-15T08:55:30.995006
18/2/2026,Wednesday,CAN,arrival,09:50,CA8581,Air China,Duration: 2h 50m,07:00 - 09:50,"751 miles, 1208 km",Airbus A320,158,SC 5443 /ZH 4281,,Meal (none specific),260218_CA8581_07000950,text,True,2026-02-15T08:55:31.268696
18/2/2026,Wednesday,CAN,arrival,09:50,CZ3996,China Southern,Duration: 2h 40m,07:10 - 09:50,"804 miles, 1294 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3996_07100950,text,True,2026-02-15T08:55:36.220853
18/2/2026,Wednesday,CAN,arrival,09:50,ZH8696,Shenzhen Airlines,Duration: 2h 35m,07:15 - 09:50,"765 miles, 1231 km",Boeing 737-800 Passenger,164,CA 3880 /HO 5121 /SC 9140,,Meal (none specific),260218_ZH8696_07150950,text,True,2026-02-15T08:55:36.587695
18/2/2026,Wednesday,CAN,arrival,09:55,CZ3368,China Southern,Duration: 1h 55m,08:00 - 09:55,"516 miles, 830 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3368_08000955,text,True,2026-02-15T08:55:36.924285
18/2/2026,Wednesday,CAN,arrival,09:55,HU7462,Hainan Airlines,Duration: 2h 20m,07:35 - 09:55,"648 miles, 1043 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7462_07350955,text,True,2026-02-15T08:55:41.814009
18/2/2026,Wednesday,CAN,arrival,09:55,MF8319,XiamenAir,Duration: 2h 30m,07:25 - 09:55,"648 miles, 1043 km",Boeing 737-800 Passenger,172,MU 4714 /GJ 3867 /HO 7102 /G5 9081 /3U 2435 /NS 8319 /CZ 4234,,Meal (none specific),260218_MF8319_07250955,text,True,2026-02-15T08:55:42.259922
18/2/2026,Wednesday,CAN,arrival,09:55,MU6950,China Eastern,Duration: 2h 5m,07:50 - 09:55,"679 miles, 1093 km",Airbus A320,158,MF 2288,,Meal (none specific),260218_MU6950_07500955,text,True,2026-02-15T08:55:42.566059
18/2/2026,Wednesday,CAN,arrival,10:00,MU2907,China Eastern,Duration: 2h 30m,07:30 - 10:00,"673 miles, 1083 km",Airbus A321,177,MF 3469 /KQ 5295,,Meal (none specific),260218_MU2907_07301000,text,True,2026-02-15T08:55:42.851819
18/2/2026,Wednesday,CAN,arrival,10:00,TV9765,Tibet Airlines,Duration: 2h 20m,07:40 - 10:00,"763 miles, 1228 km",Airbus A330,279,CA 5581 /ZH 3257 /SC 6239 /GJ 5995 /EU 8041 /KY 6841,,Meal (none specific),260218_TV9765_07401000,text,True,2026-02-15T08:55:43.139089
18/2/2026,Wednesday,CAN,arrival,10:05,CZ8780,China Southern,Duration: 1h 50m,08:15 - 10:05,"438 miles, 705 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ8780_08151005,text,True,2026-02-15T08:55:43.410504
18/2/2026,Wednesday,CAN,arrival,10:05,MU5731,China Eastern,Duration: 2h 5m,08:00 - 10:05,"667 miles, 1073 km",Boeing 737-800 Passenger,168,3U 5325 /MF 3989 /KQ 5275,,Meal (none specific),260218_MU5731_08001005,text,True,2026-02-15T08:55:43.692912
18/2/2026,Wednesday,CAN,arrival,10:10,HO1855,Juneyao Airlines,Duration: 2h 40m,07:30 - 10:10,"751 miles, 1208 km",Boeing 787-9,324,3U 4573 /MF 7614 /MU 3809 /CZ 219 /ZH 5210,,Meal (none specific),260218_HO1855_07301010,text,True,2026-02-15T08:55:44.009468
18/2/2026,Wednesday,CAN,arrival,10:10,SU220,Aeroflot,Duration: 9h 20m,19:50 - 10:10,"4375 miles, 7039 km",Boeing 777-300ER,403,,,Meal (none specific),260218_SU220_19501010,text,True,2026-02-15T08:55:44.371901
18/2/2026,Wednesday,CAN,arrival,10:15,CA4319,Air China,Duration: 2h 15m,08:00 - 10:15,"728 miles, 1171 km",Airbus A330-300,302,ZH 4519,,Meal (none specific),260218_CA4319_08001015,text,True,2026-02-15T08:55:44.669652
18/2/2026,Wednesday,CAN,arrival,10:15,ZH9226,Shenzhen Airlines,Duration: 2h 45m,07:30 - 10:15,"815 miles, 1311 km",Airbus A320,162,CA 3510 /SC 9296,,Meal (none specific),260218_ZH9226_07301015,text,True,2026-02-15T08:55:44.954432
18/2/2026,Wednesday,CAN,arrival,10:20,KY8279,Kunming Airlines,Duration: 2h 0m,08:20 - 10:20,"667 miles, 1073 km",Boeing 737-800 Passenger,160,CA 5703 /TV 8009 /ZH 5579,,Meal (none specific),260218_KY8279_08201020,text,True,2026-02-15T08:55:45.208489
18/2/2026,Wednesday,CAN,arrival,10:20,MU5211,China Eastern,Duration: 2h 20m,08:00 - 10:20,"648 miles, 1043 km",Airbus A321,177,3U 5203 /MF 3607 /KQ 5284,,Meal (none specific),260218_MU5211_08001020,text,True,2026-02-15T08:55:45.481060
18/2/2026,Wednesday,CAN,arrival,10:25,3U3151,Sichuan Airlines,Duration: 2h 10m,08:15 - 10:25,"648 miles, 1043 km",Airbus A320,165,EU 7007 /G5 8621 /HO 5766 /MF 5021 /MU 3201 /QW 6017,,Meal (none specific),260218_3U3151_08151025,text,True,2026-02-15T08:55:45.741825
18/2/2026,Wednesday,CAN,arrival,10:25,3U6701,Sichuan Airlines,Duration: 2h 5m,08:20 - 10:25,"728 miles, 1171 km",Airbus A330-200,274,EU 7135 /G5 8729 /MF 5261 /GJ 3071 /MU 3271 /QW 9933,,Meal (none specific),260218_3U6701_08201025,text,True,2026-02-15T08:55:45.990008
18/2/2026,Wednesday,CAN,arrival,10:25,CA9667,Air China,Duration: 2h 20m,08:05 - 10:25,"734 miles, 1181 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_CA9667_08051025,text,True,2026-02-15T08:55:50.632645
18/2/2026,Wednesday,CAN,arrival,10:25,CZ6785,China Southern,Duration: 1h 25m,09:00 - 10:25,"302 miles, 486 km",Airbus A320,158,,,Meal (none specific),260218_CZ6785_09001025,text,True,2026-02-15T08:55:50.899561
18/2/2026,Wednesday,CAN,arrival,10:25,HU7342,Hainan Airlines,Duration: 1h 55m,08:30 - 10:25,"603 miles, 970 km",Boeing 787-9,290,,,Meal (none specific),260218_HU7342_08301025,text,True,2026-02-15T08:55:51.190731
18/2/2026,Wednesday,CAN,arrival,10:30,CZ3391,China Southern,Duration: 2h 30m,08:00 - 10:30,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3391_08001030,text,True,2026-02-15T08:55:51.481601
18/2/2026,Wednesday,CAN,arrival,10:30,CZ660,China Southern,Duration: 2h 0m,08:30 - 10:30,"516 miles, 830 km",Boeing 777-300ER,361,,,Meal (none specific),260218_CZ660_08301030,text,True,2026-02-15T08:55:51.765947
18/2/2026,Wednesday,CAN,arrival,10:35,CZ3182,China Southern,Duration: 3h 15m,07:20 - 10:35,"1216 miles, 1957 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3182_07201035,text,True,2026-02-15T08:55:52.020373
18/2/2026,Wednesday,CAN,arrival,10:35,MU6305,China Eastern,Duration: 3h 15m,07:20 - 10:35,"1134 miles, 1825 km",Airbus A330-300,290,KN 6734 /MF 7508 /SV 6830 /EY 5760,,Meal (none specific),260218_MU6305_07201035,text,True,2026-02-15T08:55:52.303006
18/2/2026,Wednesday,CAN,arrival,10:35,OQ2305,Chongqing Airlines,Duration: 2h 10m,08:25 - 10:35,"603 miles, 970 km",Airbus A320,175,,,Meal (none specific),260218_OQ2305_08251035,text,True,2026-02-15T08:55:52.558204
18/2/2026,Wednesday,CAN,arrival,10:40,CZ3230,China Southern,Duration: 1h 40m,09:00 - 10:40,"408 miles, 656 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3230_09001040,text,True,2026-02-15T08:55:52.819801
18/2/2026,Wednesday,CAN,arrival,10:40,CZ3252,China Southern,Duration: 3h 15m,07:25 - 10:40,"1080 miles, 1738 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3252_07251040,text,True,2026-02-15T08:55:53.081217
18/2/2026,Wednesday,CAN,arrival,10:40,MU5261,China Eastern,Duration: 2h 50m,07:50 - 10:40,"1080 miles, 1738 km",Airbus A320,158,,,Meal (none specific),260218_MU5261_07501040,text,True,2026-02-15T08:55:53.329204
18/2/2026,Wednesday,CAN,arrival,10:40,MU5255,China Eastern,Duration: 3h 25m,07:15 - 10:40,"990 miles, 1593 km",Airbus A321,177,MF 3641,,Meal (none specific),260218_MU5255_07151040,text,True,2026-02-15T08:55:53.593527
18/2/2026,Wednesday,CAN,arrival,10:40,ZH9826,Shenzhen Airlines,Duration: 2h 35m,08:05 - 10:40,"713 miles, 1147 km",Boeing 737-800 Passenger,164,CA 3694 /HO 5241 /SC 9566,,Meal (none specific),260218_ZH9826_08051040,text,True,2026-02-15T08:55:53.832082
18/2/2026,Wednesday,CAN,arrival,10:45,CZ3414,China Southern,Duration: 2h 15m,08:30 - 10:45,"763 miles, 1228 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3414_08301045,text,True,2026-02-15T08:55:54.077730
18/2/2026,Wednesday,CAN,arrival,10:45,CZ5640,China Southern,Duration: 3h 10m,07:35 - 10:45,"1027 miles, 1652 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ5640_07351045,text,True,2026-02-15T08:55:54.298759
18/2/2026,Wednesday,CAN,arrival,10:50,CA4305,Air China,Duration: 2h 20m,08:30 - 10:50,"763 miles, 1228 km",Airbus A330,288,ZH 4403,,Meal (none specific),260218_CA4305_08301050,text,True,2026-02-15T08:55:54.558158
18/2/2026,Wednesday,CAN,arrival,10:50,CA2801,Air China,Duration: 3h 15m,07:35 - 10:50,"1119 miles, 1800 km",Boeing 737-800 Passenger,167,ZH 4801,,Meal (none specific),260218_CA2801_07351050,text,True,2026-02-15T08:55:54.801621
18/2/2026,Wednesday,CAN,arrival,10:50,CZ3078,China Southern,Duration: 2h 30m,08:20 - 10:50,"798 miles, 1284 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3078_08201050,text,True,2026-02-15T08:55:55.044561
18/2/2026,Wednesday,CAN,arrival,10:50,CZ3220,China Southern,Duration: 2h 50m,08:00 - 10:50,"815 miles, 1311 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3220_08001050,text,True,2026-02-15T08:55:55.262536
18/2/2026,Wednesday,CAN,arrival,10:55,CZ372,China Southern,Duration: 1h 40m,08:15 - 10:55,"504 miles, 811 km",Boeing 737MAX 8 Passenger,175,3U 7078 /VN 3506,,Meal (none specific),260218_CZ372_08151055,text,True,2026-02-15T08:55:55.505178
18/2/2026,Wednesday,CAN,arrival,10:55,CZ3820,China Southern,Duration: 2h 20m,08:35 - 10:55,"648 miles, 1043 km",Airbus A320,158,,,Meal (none specific),260218_CZ3820_08351055,text,True,2026-02-15T08:55:55.741048
18/2/2026,Wednesday,CAN,arrival,10:55,CZ3872,China Southern,Duration: 2h 25m,08:30 - 10:55,"673 miles, 1083 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3872_08301055,text,True,2026-02-15T08:55:55.990319
18/2/2026,Wednesday,CAN,arrival,10:55,CZ3664,China Southern,Duration: 3h 5m,07:50 - 10:55,"964 miles, 1551 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3664_07501055,text,True,2026-02-15T08:55:56.224175
18/2/2026,Wednesday,CAN,arrival,10:55,MF8753,XiamenAir,Duration: 3h 25m,07:30 - 10:55,"1117 miles, 1797 km",Boeing 737-800 Passenger,172,GJ 3981 /G5 9487 /3U 2719 /NS 8753 /CZ 4516,,Meal (none specific),260218_MF8753_07301055,text,True,2026-02-15T08:55:56.474425
18/2/2026,Wednesday,CAN,arrival,10:55,SC1173,Shandong Airlines,Duration: 2h 55m,08:00 - 10:55,"964 miles, 1551 km",Boeing 737-800 Passenger,167,CA 4615 /G5 8315 /TV 3019 /ZH 2519,,Meal (none specific),260218_SC1173_08001055,text,True,2026-02-15T08:55:56.704170
18/2/2026,Wednesday,CAN,arrival,11:00,9C6721,Spring Airlines,Duration: 2h 30m,08:30 - 11:00,"734 miles, 1181 km",Airbus A320,180,,,Meal (none specific),260218_9C6721_08301100,text,True,2026-02-15T08:55:56.952158
18/2/2026,Wednesday,CAN,arrival,11:00,HU7332,Hainan Airlines,Duration: 3h 5m,07:55 - 11:00,"751 miles, 1208 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7332_07551100,text,True,2026-02-15T08:55:57.195662
18/2/2026,Wednesday,CAN,arrival,11:00,MF8395,XiamenAir,Duration: 3h 15m,07:45 - 11:00,"1134 miles, 1825 km",Airbus A321neo,208,3U 2507 /CZ 4306 /G5 9123 /GJ 3913 /HO 7170 /MU 4692 /NS 8395,,Meal (none specific),260218_MF8395_07451100,text,True,2026-02-15T08:55:57.426964
18/2/2026,Wednesday,CAN,arrival,11:00,MU2325,China Eastern,Duration: 2h 30m,08:30 - 11:00,"815 miles, 1311 km",Airbus A321,177,MF 3149,,Meal (none specific),260218_MU2325_08301100,text,True,2026-02-15T08:55:57.657049
18/2/2026,Wednesday,CAN,arrival,11:05,FM9303,Shanghai Airlines,Duration: 2h 35m,08:30 - 11:05,"734 miles, 1181 km",Boeing 737-500 (winglets) Passenger,166,MU 8413,,Meal (none specific),260218_FM9303_08301105,text,True,2026-02-15T08:55:57.941667
18/2/2026,Wednesday,CAN,arrival,11:10,NS3203,Hebei Airlines,Duration: 3h 10m,08:00 - 11:10,"1027 miles, 1652 km",Boeing 737-800 Passenger,177,RY 2001 /MF 7000 /CZ 1400,,Meal (none specific),260218_NS3203_08001110,text,True,2026-02-15T08:55:58.189609
18/2/2026,Wednesday,CAN,arrival,11:15,ZH9446,Shenzhen Airlines,Duration: 2h 15m,09:00 - 11:15,"728 miles, 1171 km",Airbus A320,162,CA 3690 /SC 9408,,Meal (none specific),260218_ZH9446_09001115,text,True,2026-02-15T08:55:58.493229
18/2/2026,Wednesday,CAN,arrival,11:20,AQ1114,9 Air,Duration: 1h 20m,10:00 - 11:20,"434 miles, 698 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1114_10001120,text,True,2026-02-15T08:55:58.794984
18/2/2026,Wednesday,CAN,arrival,11:20,HU7837,Hainan Airlines,Duration: 2h 50m,08:30 - 11:20,"815 miles, 1311 km",Boeing 787-9,290,,,Meal (none specific),260218_HU7837_08301120,text,True,2026-02-15T08:55:59.044355
18/2/2026,Wednesday,CAN,arrival,11:20,MU5321,China Eastern,Duration: 2h 15m,09:05 - 11:20,"763 miles, 1228 km",Airbus A321,177,3U 5221 /MF 3691,,Meal (none specific),260218_MU5321_09051120,text,True,2026-02-15T08:55:59.290822
18/2/2026,Wednesday,CAN,arrival,11:25,3U8731,Sichuan Airlines,Duration: 2h 25m,09:00 - 11:25,"763 miles, 1228 km",Airbus A320,165,EU 7329 /G5 8725 /MF 5549 /MU 3463 /CZ 9125 /HO 5848,,Meal (none specific),260218_3U8731_09001125,text,True,2026-02-15T08:55:59.522060
18/2/2026,Wednesday,CAN,arrival,11:25,CA1351,Air China,Duration: 3h 25m,08:00 - 11:25,"1175 miles, 1891 km",Airbus A350-900,312,ZH 1351,,Meal (none specific),260218_CA1351_08001125,text,True,2026-02-15T08:55:59.762792
18/2/2026,Wednesday,CAN,arrival,11:25,CZ3924,China Southern,Duration: 1h 40m,09:45 - 11:25,"541 miles, 870 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3924_09451125,text,True,2026-02-15T08:56:00.043258
18/2/2026,Wednesday,CAN,arrival,11:25,CZ8685,China Southern,Duration: 2h 30m,08:55 - 11:25,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ8685_08551125,text,True,2026-02-15T08:56:00.307179
18/2/2026,Wednesday,CAN,arrival,11:25,CZ6771,China Southern,Duration: 1h 30m,09:55 - 11:25,"302 miles, 486 km",Airbus A321,188,,,Meal (none specific),260218_CZ6771_09551125,text,True,2026-02-15T08:56:00.552315
18/2/2026,Wednesday,CAN,arrival,11:25,CZ3596,China Southern,Duration: 2h 35m,08:50 - 11:25,"734 miles, 1181 km",Airbus A320,158,,,Meal (none specific),260218_CZ3596_08501125,text,True,2026-02-15T08:56:00.776411
18/2/2026,Wednesday,CAN,arrival,11:30,CA1791,Air China,Duration: 2h 35m,08:55 - 11:30,"648 miles, 1043 km",Airbus A321,180,SC 5525 /ZH 1791,,Meal (none specific),260218_CA1791_08551130,text,True,2026-02-15T08:56:01.038484
18/2/2026,Wednesday,CAN,arrival,11:30,CZ6321,China Southern,Duration: 3h 50m,07:40 - 11:30,"1186 miles, 1908 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ6321_07401130,text,True,2026-02-15T08:56:01.280545
18/2/2026,Wednesday,CAN,arrival,11:30,CZ6590,China Southern,Duration: 2h 0m,09:30 - 11:30,"516 miles, 830 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6590_09301130,text,True,2026-02-15T08:56:01.540944
18/2/2026,Wednesday,CAN,arrival,11:30,MU6303,China Eastern,Duration: 3h 15m,08:15 - 11:30,"1134 miles, 1825 km",Airbus A321,177,KN 6732 /MF 7506 /SV 6831,,Meal (none specific),260218_MU6303_08151130,text,True,2026-02-15T08:56:01.771358
18/2/2026,Wednesday,CAN,arrival,11:30,OZ369,Asiana,Duration: 4h 10m,08:20 - 11:30,"1252 miles, 2014 km",Airbus A330-300,290,ZH 3308,,Meal (none specific),260218_OZ369_08201130,text,True,2026-02-15T08:56:02.036105
18/2/2026,Wednesday,CAN,arrival,11:35,CZ3350,China Southern,Duration: 3h 20m,08:15 - 11:35,"1119 miles, 1800 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3350_08151135,text,True,2026-02-15T08:56:02.271263
18/2/2026,Wednesday,CAN,arrival,11:35,FM9305,Shanghai Airlines,Duration: 2h 35m,09:00 - 11:35,"751 miles, 1208 km",Boeing 787-9,285,MU 8414,,Meal (none specific),260218_FM9305_09001135,text,True,2026-02-15T08:56:02.528829
18/2/2026,Wednesday,CAN,arrival,11:35,SC7621,Shandong Airlines,Duration: 3h 35m,08:00 - 11:35,"1085 miles, 1746 km",Boeing 737-800 Passenger,167,ZH 2795 /G5 8425 /CA 4917 /TV 3313,,Meal (none specific),260218_SC7621_08001135,text,True,2026-02-15T08:56:02.777037
18/2/2026,Wednesday,CAN,arrival,11:40,CZ3108,China Southern,Duration: 3h 10m,08:30 - 11:40,"1134 miles, 1825 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3108_08301140,text,True,2026-02-15T08:56:03.042173
18/2/2026,Wednesday,CAN,arrival,11:40,CZ3716,China Southern,Duration: 3h 35m,08:05 - 11:40,"990 miles, 1593 km",Airbus A321neo,198,EK 7441,,Meal (none specific),260218_CZ3716_08051140,text,True,2026-02-15T08:56:03.278295
18/2/2026,Wednesday,CAN,arrival,11:45,CA4307,Air China,Duration: 2h 15m,09:30 - 11:45,"763 miles, 1228 km",Airbus A330,288,ZH 4405,,Meal (none specific),260218_CA4307_09301145,text,True,2026-02-15T08:56:03.528749
18/2/2026,Wednesday,CAN,arrival,11:45,CA4351,Air China,Duration: 2h 5m,09:40 - 11:45,"625 miles, 1006 km",Airbus A321,180,ZH 4447,,Meal (none specific),260218_CA4351_09401145,text,True,2026-02-15T08:56:03.759558
18/2/2026,Wednesday,CAN,arrival,11:45,CZ3378,China Southern,Duration: 3h 0m,08:45 - 11:45,"998 miles, 1606 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3378_08451145,text,True,2026-02-15T08:56:04.008687
18/2/2026,Wednesday,CAN,arrival,11:45,SC4673,Shandong Airlines,Duration: 1h 45m,10:00 - 11:45,"419 miles, 674 km",Boeing 737-800 Passenger,167,ZH 2653 /G5 6551 /CA 4745 /TV 3149,,Meal (none specific),260218_SC4673_10001145,text,True,2026-02-15T08:56:04.239719
18/2/2026,Wednesday,CAN,arrival,11:50,CZ3216,China Southern,Duration: 2h 50m,09:00 - 11:50,"815 miles, 1311 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3216_09001150,text,True,2026-02-15T08:56:04.480521
18/2/2026,Wednesday,CAN,arrival,11:50,ZH8990,Shenzhen Airlines,Duration: 2h 10m,09:40 - 11:50,"621 miles, 999 km",Airbus A320,162,SC 9224,,Meal (none specific),260218_ZH8990_09401150,text,True,2026-02-15T08:56:04.711430
18/2/2026,Wednesday,CAN,arrival,11:55,CZ368,China Southern,Duration: 2h 55m,08:00 - 11:55,"978 miles, 1574 km",Airbus A320,158,3U 7048 /VN 3500,,Meal (none specific),260218_CZ368_08001155,text,True,2026-02-15T08:56:09.564984
18/2/2026,Wednesday,CAN,arrival,11:55,CZ3300,China Southern,Duration: 1h 55m,10:00 - 11:55,"518 miles, 833 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3300_10001155,text,True,2026-02-15T08:56:14.452376
18/2/2026,Wednesday,CAN,arrival,11:55,KN5037,China United Airlines,Duration: 2h 15m,09:40 - 11:55,"567 miles, 912 km",Boeing 737 Passenger,178,MU 8053,,Meal (none specific),260218_KN5037_09401155,text,True,2026-02-15T08:56:14.740747
18/2/2026,Wednesday,CAN,arrival,11:55,ZH8948,Shenzhen Airlines,Duration: 2h 35m,09:20 - 11:55,"866 miles, 1393 km",Airbus A320,162,CA 3458 /SC 9200,,Meal (none specific),260218_ZH8948_09201155,text,True,2026-02-15T08:56:14.983670
18/2/2026,Wednesday,CAN,arrival,11:55,ZH9862,Shenzhen Airlines,Duration: 2h 25m,09:30 - 11:55,"673 miles, 1083 km",Boeing 737-800 Passenger,164,CA 3700 /HO 5273 /SC 9594,,Meal (none specific),260218_ZH9862_09301155,text,True,2026-02-15T08:56:15.246980
18/2/2026,Wednesday,CAN,arrival,12:00,CZ6660,China Southern,Duration: 2h 5m,09:55 - 12:00,"485 miles, 780 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6660_09551200,text,True,2026-02-15T08:56:15.492923
18/2/2026,Wednesday,CAN,arrival,12:00,HU7005,Hainan Airlines,Duration: 1h 30m,10:30 - 12:00,"302 miles, 486 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7005_10301200,text,True,2026-02-15T08:56:15.814466
18/2/2026,Wednesday,CAN,arrival,12:00,HU7801,Hainan Airlines,Duration: 3h 30m,08:30 - 12:00,"1175 miles, 1891 km",Boeing 737-800 Passenger,179,GS 5801,,Meal (none specific),260218_HU7801_08301200,text,True,2026-02-15T08:56:16.062285
18/2/2026,Wednesday,CAN,arrival,12:00,MF8323,XiamenAir,Duration: 2h 0m,10:00 - 12:00,"438 miles, 705 km",Boeing 737-800 Passenger,172,3U 2439 /CZ 4238 /G5 9345 /GJ 3871 /HO 7106 /MU 4864 /NS 8323,,Meal (none specific),260218_MF8323_10001200,text,True,2026-02-15T08:56:16.353949
18/2/2026,Wednesday,CAN,arrival,12:00,MU2947,China Eastern,Duration: 2h 50m,09:10 - 12:00,"713 miles, 1147 km",Airbus A320,158,MF 3485,,Meal (none specific),260218_MU2947_09101200,text,True,2026-02-15T08:56:16.614540
18/2/2026,Wednesday,CAN,arrival,12:05,KE867,Korean Air,Duration: 4h 10m,08:55 - 12:05,"1252 miles, 2014 km",Boeing 737-900 (winglets) Passenger/BBJ3,173,,,Meal (none specific),260218_KE867_08551205,text,True,2026-02-15T08:56:16.880931
