arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
DFW,2026-02-13,09:15,AA3532,American Airlines,1h 55m,"606 miles, 975 km",Embraer 175,73,BA 1846 /JL 7689,Meal (none specific)
DFW,2026-02-13,09:15,AA5018,American Airlines,2h 33m,"687 miles, 1105 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,QR 2932,Meal (none specific)
DFW,2026-02-13,09:15,AA802,American Airlines,3h 30m,"1065 miles, 1714 km",Airbus A321,190,AS 4308 /JL 7593,Meal (none specific)
DFW,2026-02-13,09:15,AA6403,American Airlines,2h 0m,"552 miles, 888 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 1964 /IB 8074,Meal (none specific)
DFW,2026-02-13,09:16,AA2405,American Airlines,3h 46m,"1217 miles, 1958 km",Boeing 737MAX 8 Passenger,172,QR 7832,Meal (none specific)
DFW,2026-02-13,09:16,F92135,Frontier,3h 36m,"1126 miles, 1812 km",Airbus A321,218,Y4 2333,Meal (none specific)
DFW,2026-02-13,09:17,AA2195,American Airlines,2h 47m,"993 miles, 1598 km",Airbus A321,190,BA 5660,Meal (none specific)
DFW,2026-02-13,09:18,AA3912,American Airlines,2h 18m,"775 miles, 1247 km",Embraer 175,73,IB 8138 /QR 9020,Meal (none specific)
DFW,2026-02-13,09:18,AA4266,American Airlines,3h 8m,"903 miles, 1453 km",Embraer 175,73,QR 9218,Meal (none specific)
DFW,2026-02-13,09:18,AA2204,American Airlines,3h 48m,"1161 miles, 1868 km",Airbus A321,190,AS 4314 /QR 2877,Meal (none specific)
DFW,2026-02-13,09:19,AA4261,American Airlines,3h 5m,"850 miles, 1368 km",Embraer 175,73,QR 9287,Meal (none specific)
DFW,2026-02-13,09:19,AA3717,American Airlines,1h 35m,"282 miles, 454 km",Embraer 175,73,BA 1939,Meal (none specific)
DFW,2026-02-13,09:20,AA2869,American Airlines,3h 36m,"1109 miles, 1784 km",Airbus A319,128,QR 2944,Meal (none specific)
DFW,2026-02-13,09:20,AA6201,American Airlines,1h 28m,"190 miles, 306 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5029,Meal (none specific)
DFW,2026-02-13,09:20,AA490,American Airlines,2h 20m,"815 miles, 1311 km",Airbus A321,190,BA 5719 /JL 7413,Meal (none specific)
DFW,2026-02-13,09:22,AA2001,American Airlines,3h 17m,"990 miles, 1593 km",Airbus A321,190,AS 4154 /BA 4979 /QR 7681,Meal (none specific)
DFW,2026-02-13,09:22,AA428,American Airlines,4h 22m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,09:23,AA2621,American Airlines,3h 1m,"858 miles, 1381 km",Boeing 737-800 Passenger,172,QR 2886,Meal (none specific)
DFW,2026-02-13,09:24,AA5539,American Airlines,2h 24m,"604 miles, 972 km",Canadair (Bombardier) Regional Jet 900,76,JL 7247 /QR 9296,Meal (none specific)
DFW,2026-02-13,09:24,AA1281,American Airlines,3h 24m,"1021 miles, 1643 km",Airbus A321,190,AS 4354 /BA 5388 /JL 7357,Meal (none specific)
DFW,2026-02-13,09:24,AA6335,American Airlines,2h 59m,"850 miles, 1368 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 7684,Meal (none specific)
DFW,2026-02-13,09:25,AA4187,American Airlines,3h 10m,"913 miles, 1469 km",Embraer 175,73,QR 9587,Meal (none specific)
DFW,2026-02-13,09:25,AA2368,American Airlines,1h 22m,"191 miles, 307 km",Boeing 737-800 Passenger,172,BA 4934 /JL 7235,Meal (none specific)
DFW,2026-02-13,09:25,AA3746,American Airlines,2h 58m,"1086 miles, 1747 km",Embraer 175,73,AS 6606 /QR 9152,Meal (none specific)
DFW,2026-02-13,09:25,AA634,American Airlines,3h 55m,"1196 miles, 1924 km",Airbus A321,190,JL 7403,Meal (none specific)
DFW,2026-02-13,09:25,AA2728,American Airlines,4h 22m,"1377 miles, 2216 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,09:25,AA3373,American Airlines,2h 58m,"974 miles, 1567 km",Embraer 175,73,QR 2528,Meal (none specific)
DFW,2026-02-13,09:25,AA1296,American Airlines,2h 48m,"764 miles, 1229 km",Boeing 737-800 Passenger,172,JL 7699 /QR 7921,Meal (none specific)
DFW,2026-02-13,09:25,AA2680,American Airlines,2h 22m,"606 miles, 975 km",Airbus A320,150,AS 6352 /BA 5494 /JL 7355 /QR 7691,Meal (none specific)
DFW,2026-02-13,09:25,AA2070,American Airlines,1h 20m,"248 miles, 399 km",Airbus A321,190,AS 6247 /BA 5566 /JL 7273,Meal (none specific)
DFW,2026-02-13,09:25,AA2228,American Airlines,2h 45m,"735 miles, 1183 km",Airbus A319,128,AS 6366 /BA 5739 /JL 7483,Meal (none specific)
DFW,2026-02-13,09:25,AA2389,American Airlines,4h 8m,"1342 miles, 2159 km",Boeing 737-800 Passenger,172,QR 7870,Meal (none specific)
DFW,2026-02-13,09:25,QR731,Qatar Airways,17h 0m,"7963 miles, 12812 km",Boeing 777-200LR,273,WY 6461 /B6 5566 /WB 1168 /AA 8139 /AS 5821 /UL 3003 /MH 9731,Meal (none specific)
DFW,2026-02-13,09:31,Y47908,Volaris,2h 31m,"939 miles, 1511 km",Airbus A320,159,,Meal (none specific)
DFW,2026-02-13,09:32,AA2519,American Airlines,2h 32m,"870 miles, 1400 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,09:32,UA1494,United,4h 12m,"1377 miles, 2216 km",Boeing 737-900 Passenger,170,,Meal (none specific)
DFW,2026-02-13,09:35,AA1261,American Airlines,3h 16m,"939 miles, 1511 km",Airbus A321,190,JL 7237,Meal (none specific)
DFW,2026-02-13,09:35,AA1747,American Airlines,2h 32m,"643 miles, 1035 km",Airbus A319,128,BA 6511 /QR 8627,Meal (none specific)
DFW,2026-02-13,09:37,AA1220,American Airlines,3h 37m,"1107 miles, 1781 km",Boeing 737-800 Passenger,172,AS 4249 /JL 7463,Meal (none specific)
DFW,2026-02-13,09:39,AA4073,American Airlines,2h 39m,"696 miles, 1120 km",Embraer 175,73,QR 8682,Meal (none specific)
DFW,2026-02-13,09:43,AA1956,American Airlines,2h 43m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,EI 7331,Meal (none specific)
DFW,2026-02-13,09:44,Y4800,Volaris,2h 44m,"943 miles, 1517 km",Airbus A321neo,200,F9 6800,Meal (none specific)
DFW,2026-02-13,09:48,AA1569,American Airlines,3h 18m,"991 miles, 1595 km",Boeing 737-800 Passenger,172,QR 2360,Meal (none specific)
DFW,2026-02-13,09:48,AA3972,American Airlines,1h 10m,"176 miles, 283 km",Embraer 175,73,AS 6372 /BA 5094 /QR 8560,Meal (none specific)
DFW,2026-02-13,09:50,UA539,United,2h 45m,"806 miles, 1297 km",Airbus A319,126,AC 4856 /AV 2019,Meal (none specific)
DFW,2026-02-13,09:52,F91269,Frontier,2h 46m,"733 miles, 1179 km",Airbus A321neo,238,Y4 2109,Meal (none specific)
DFW,2026-02-13,09:55,AA2172,American Airlines,2h 53m,"857 miles, 1379 km",Boeing 737-800 Passenger,172,AS 4441 /BA 5050 /IB 4489 /QR 9380,Meal (none specific)
DFW,2026-02-13,09:58,NK1750,Spirit,3h 28m,"1124 miles, 1809 km",Airbus A321 (sharklets),228,,Meal (none specific)
DFW,2026-02-13,09:59,AA1299,American Airlines,3h 38m,"1126 miles, 1812 km",Airbus A321neo,183,AS 6049,Meal (none specific)
DFW,2026-02-13,09:59,AA3810,American Airlines,1h 54m,"528 miles, 850 km",Embraer 175,73,BA 5358,Meal (none specific)
DFW,2026-02-13,10:00,AA1034,American Airlines,2h 45m,"943 miles, 1517 km",Boeing 737-800 Passenger,172,BA 4409 /IB 4953 /QR 2540,Meal (none specific)
DFW,2026-02-13,10:03,AA1644,American Airlines,3h 19m,"987 miles, 1588 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,10:08,DL2972,Delta,2h 48m,"857 miles, 1379 km",Airbus A320,157,AM 3569 /KE 3871,Meal (none specific)
DFW,2026-02-13,10:10,AA3615,American Airlines,1h 45m,"366 miles, 589 km",Embraer 175,73,BA 2373,Meal (none specific)
DFW,2026-02-13,10:11,F91324,Frontier,2h 11m,"644 miles, 1036 km",Airbus A320neo,186,Y4 2121,Meal (none specific)
DFW,2026-02-13,10:16,AA3020,American Airlines,Duration: 1h 52m,"554 miles, 891 km",Airbus A321,190,BA 4375,Meal (none specific)
DFW,2026-02-13,10:23,AA6285,American Airlines,Duration: 2h 23m,"705 miles, 1134 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,IB 8140 /QF 3216,Meal (none specific)
DFW,2026-02-13,10:23,AA4103,American Airlines,Duration: 1h 30m,"225 miles, 362 km",Embraer 175,73,AS 6627 /BA 4826,Meal (none specific)
DFW,2026-02-13,10:25,AA2948,American Airlines,Duration: 3h 48m,"1337 miles, 2151 km",Boeing 737-800 Passenger,172,QR 8172,Meal (none specific)
DFW,2026-02-13,10:25,AA1918,American Airlines,Duration: 3h 8m,"921 miles, 1482 km",Boeing 737-800 Passenger,172,AS 4795 /QR 2771,Meal (none specific)
DFW,2026-02-13,10:25,AA1987,American Airlines,Duration: 4h 22m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,10:25,AA2740,American Airlines,Duration: 3h 25m,"1021 miles, 1643 km",Boeing 737-800 Passenger,172,AS 6034 /BA 4839 /QR 2748,Meal (none specific)
DFW,2026-02-13,10:25,AA2447,American Airlines,Duration: 2h 19m,"815 miles, 1311 km",Airbus A321,190,BA 6762,Meal (none specific)
DFW,2026-02-13,10:26,AA1810,American Airlines,Duration: 2h 49m,"815 miles, 1311 km",Airbus A321,190,AS 4449 /QR 8182,Meal (none specific)
DFW,2026-02-13,10:26,AA1696,American Airlines,Duration: 2h 49m,"993 miles, 1598 km",Airbus A321,190,BA 5664 /QR 8692,Meal (none specific)
DFW,2026-02-13,10:26,AA1125,American Airlines,Duration: 3h 11m,"932 miles, 1500 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,10:27,AA2146,American Airlines,Duration: 4h 42m,"1567 miles, 2521 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,10:29,AA454,American Airlines,Duration: 3h 59m,"1196 miles, 1924 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,10:29,AA3588,American Airlines,Duration: 1h 29m,"282 miles, 454 km",Embraer 175,73,BA 6824,Meal (none specific)
DFW,2026-02-13,10:29,DL961,Delta,Duration: 2h 33m,"733 miles, 1179 km",Airbus A321,212,AM 3150 /LA 6589 /WS 8080,Meal (none specific)
DFW,2026-02-13,10:30,AA1972,American Airlines,Duration: 3h 5m,"930 miles, 1496 km",Boeing 737-800 Passenger,172,AS 6744 /QR 2860,Meal (none specific)
DFW,2026-02-13,10:31,AA897,American Airlines,Duration: 2h 31m,"870 miles, 1400 km",Airbus A321neo,183,,Meal (none specific)
DFW,2026-02-13,10:34,AA6354,American Airlines,Duration: 1h 26m,"282 miles, 454 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 4815 /IB 8104,Meal (none specific)
DFW,2026-02-13,10:35,AA2003,American Airlines,Duration: 1h 20m,"191 miles, 307 km",Airbus A321,190,BA 1898,Meal (none specific)
DFW,2026-02-13,10:35,AA2454,American Airlines,Duration: 3h 35m,"1124 miles, 1809 km",Airbus A321,190,BA 5238 /GF 6729,Meal (none specific)
DFW,2026-02-13,10:35,AA2649,American Airlines,Duration: 2h 51m,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,10:35,DL878,Delta,Duration: 4h 25m,"1394 miles, 2243 km",Airbus A220-300,130,AM 4301,Meal (none specific)
DFW,2026-02-13,10:36,AA3017,American Airlines,Duration: 3h 16m,"1025 miles, 1649 km",Boeing 737-800 Passenger,172,GF 6806 /QR 9037,Meal (none specific)
DFW,2026-02-13,10:37,F91887,Frontier,Duration: 2h 52m,"801 miles, 1289 km",Airbus A320neo,186,Y4 2280,Meal (none specific)
DFW,2026-02-13,10:39,AA6390,American Airlines,Duration: 2h 1m,"595 miles, 957 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 1845,Meal (none specific)
DFW,2026-02-13,10:40,KG5407,Key Lime Air,Duration: 1h 15m,"365 miles, 587 km",Embraer RJ145,46,,Meal (none specific)
DFW,2026-02-13,10:41,AA3850,American Airlines,Duration: 1h 34m,"305 miles, 491 km",Embraer 175,73,AS 6436 /BA 2479 /IB 4841 /QR 9360,Meal (none specific)
DFW,2026-02-13,10:43,AA2027,American Airlines,Duration: 2h 33m,"874 miles, 1406 km",Boeing 737-800 Passenger,172,QR 2782,Meal (none specific)
DFW,2026-02-13,10:45,DL2746,Delta,Duration: 3h 10m,"991 miles, 1595 km",Airbus A319,132,AM 3607 /WS 7021,Meal (none specific)
DFW,2026-02-13,10:46,AA6377,American Airlines,Duration: 1h 28m,"310 miles, 499 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5577,Meal (none specific)
DFW,2026-02-13,10:47,AA4174,American Airlines,Duration: 3h 32m,"1326 miles, 2134 km",Embraer 175,73,AS 6175 /QR 9054,Meal (none specific)
DFW,2026-02-13,10:48,MX215,Breeze,Duration: 2h 48m,"962 miles, 1548 km",Airbus A220-300,137,,Meal (none specific)
DFW,2026-02-13,10:50,AA2286,American Airlines,Duration: 2h 23m,"633 miles, 1018 km",Boeing 737-800 Passenger,172,AS 4069 /BA 1915,Meal (none specific)
DFW,2026-02-13,10:50,AA2079,American Airlines,Duration: 1h 37m,"248 miles, 399 km",Boeing 737-800 Passenger,172,AS 6489 /BA 4662,Meal (none specific)
DFW,2026-02-13,10:53,F94017,Frontier,Duration: 3h 23m,"987 miles, 1588 km",Airbus A320neo,186,Y4 2717,Meal (none specific)
DFW,2026-02-13,10:56,AA2425,American Airlines,Duration: 2h 56m,"1129 miles, 1817 km",Airbus A321,190,BA 5500 /IB 8072,Meal (none specific)
DFW,2026-02-13,10:57,AA5114,American Airlines,Duration: 1h 51m,"409 miles, 658 km",Canadair (Bombardier) Regional Jet 900,76,BA 6530 /GF 6646 /QR 2424,Meal (none specific)
DFW,2026-02-13,10:58,AA316,American Airlines,Duration: 3h 13m,"1036 miles, 1667 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,10:59,AA1374,American Airlines,Duration: 2h 59m,"943 miles, 1517 km",Boeing 737-800 Passenger,172,BA 4897 /QR 8186,Meal (none specific)
DFW,2026-02-13,11:02,AA1833,American Airlines,Duration: 3h 2m,"1192 miles, 1918 km",Airbus A321,190,BA 5110,Meal (none specific)
DFW,2026-02-13,11:04,UA2160,United,Duration: 2h 4m,"644 miles, 1036 km",Boeing 737-800 Passenger,167,AC 4043 /AV 2020,Meal (none specific)
DFW,2026-02-13,11:05,AA2751,American Airlines,Duration: 2h 22m,"724 miles, 1165 km",Airbus A319,128,,Meal (none specific)
DFW,2026-02-13,11:07,AA2907,American Airlines,Duration: 2h 32m,"870 miles, 1400 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,11:08,AA1263,American Airlines,Duration: 3h 8m,"1277 miles, 2055 km",Airbus A321,190,AS 6082 /AY 4224 /IB 4646 /QR 9413,Meal (none specific)
DFW,2026-02-13,11:09,AA2247,American Airlines,Duration: 2h 43m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 5178,Meal (none specific)
DFW,2026-02-13,11:09,UA2471,United,Duration: 3h 44m,"1176 miles, 1892 km",Boeing 737-900 Passenger,170,,Meal (none specific)
DFW,2026-02-13,11:10,AA852,American Airlines,Duration: 2h 10m,"644 miles, 1036 km",Airbus A321,190,BA 5624,Meal (none specific)
DFW,2026-02-13,11:11,AA547,American Airlines,Duration: 4h 11m,"1394 miles, 2243 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,11:11,AA4928,American Airlines,Duration: 2h 51m,"962 miles, 1548 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 8584,Meal (none specific)
DFW,2026-02-13,11:12,AA1217,American Airlines,Duration: 3h 25m,"1065 miles, 1714 km",Boeing 737-800 Passenger,172,AS 4115 /QR 9638,Meal (none specific)
DFW,2026-02-13,11:13,AA2528,American Airlines,Duration: 3h 13m,"1239 miles, 1994 km",Airbus A321,190,BA 4834 /TN 1329,Meal (none specific)
DFW,2026-02-13,11:16,AA6466,American Airlines,Duration: 2h 46m,"1025 miles, 1649 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2471,Meal (none specific)
DFW,2026-02-13,11:17,AA709,American Airlines,Duration: 1h 58m,"570 miles, 917 km",Boeing 737-800 Passenger,172,BA 1656 /QR 2226,Meal (none specific)
DFW,2026-02-13,11:17,AA3632,American Airlines,Duration: 0h 56m,"140 miles, 225 km",Embraer 175,73,QR 9188,Meal (none specific)
DFW,2026-02-13,11:19,AA5499,American Airlines,Duration: 1h 53m,"433 miles, 697 km",Canadair (Bombardier) Regional Jet 900,76,AS 6334 /BA 6766 /IB 8093 /QR 9305,Meal (none specific)
DFW,2026-02-13,11:20,AA2545,American Airlines,Duration: 1h 52m,"554 miles, 891 km",Boeing 737-800 Passenger,172,BA 4369 /QR 2668,Meal (none specific)
DFW,2026-02-13,11:20,AA1603,American Airlines,Duration: 4h 20m,"1377 miles, 2216 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,11:20,AA2932,American Airlines,Duration: 2h 50m,"1059 miles, 1704 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,11:20,AA1562,American Airlines,Duration: 3h 36m,"1126 miles, 1812 km",Airbus A321neo,183,AS 4403,Meal (none specific)
DFW,2026-02-13,11:20,AA1361,American Airlines,Duration: 3h 20m,"1350 miles, 2172 km",Boeing 737MAX 8 Passenger,172,AY 5704 /BA 5514 /IB 4080 /QR 7740,Meal (none specific)
DFW,2026-02-13,11:21,AA2653,American Airlines,Duration: 3h 16m,"1317 miles, 2119 km",Airbus A321,190,BA 4391 /IB 4796 /QR 2909,Meal (none specific)
DFW,2026-02-13,11:21,AA2157,American Airlines,Duration: 1h 54m,"449 miles, 722 km",Airbus A319,128,AS 4397 /BA 5069 /IB 8032 /QR 7605,Meal (none specific)
DFW,2026-02-13,11:21,AA875,American Airlines,Duration: 2h 21m,"815 miles, 1311 km",Boeing 737MAX 8 Passenger,172,BA 5724 /QR 8626,Meal (none specific)
DFW,2026-02-13,11:22,AA3919,American Airlines,Duration: 1h 7m,"129 miles, 208 km",Embraer 175,73,,Meal (none specific)
DFW,2026-02-13,11:22,AA3298,American Airlines,Duration: 5h 49m,"2175 miles, 3500 km",Airbus A321,190,AS 6703 /AY 4087 /QR 7654,Meal (none specific)
DFW,2026-02-13,11:25,AA2928,American Airlines,Duration: 1h 48m,"472 miles, 759 km",Airbus A319,128,BA 1801 /IB 4803 /QR 2684,Meal (none specific)
DFW,2026-02-13,11:25,AA1544,American Airlines,Duration: 3h 25m,"1436 miles, 2311 km",Airbus A321,190,BA 5669 /IB 4119 /QR 8203,Meal (none specific)
DFW,2026-02-13,11:25,AV440,AVIANCA,Duration: 3h 50m,"1443 miles, 2322 km",Airbus A320,180,UA 6703,Meal (none specific)
DFW,2026-02-13,11:26,UA2074,United,Duration: 1h 26m,"225 miles, 362 km",Airbus A319,126,NH 6540 /NZ 6511,Meal (none specific)
DFW,2026-02-13,11:29,AA2104,American Airlines,Duration: 3h 49m,"1622 miles, 2610 km",Airbus A321neo,183,BA 6536 /IB 4002 /QR 2316,Meal (none specific)
DFW,2026-02-13,11:30,AA2397,American Airlines,Duration: 1h 16m,"191 miles, 307 km",Airbus A319,128,BA 5060,Meal (none specific)
DFW,2026-02-13,11:30,AA1055,American Airlines,Duration: 3h 10m,"1174 miles, 1889 km",Airbus A321,190,AS 4320 /BA 5543,Meal (none specific)
DFW,2026-02-13,11:30,AA1514,American Airlines,Duration: 3h 8m,"932 miles, 1500 km",Airbus A321,190,QR 9180,Meal (none specific)
DFW,2026-02-13,11:30,AA6500,American Airlines,Duration: 1h 4m,"93 miles, 150 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 6731 /QR 9584,Meal (none specific)
DFW,2026-02-13,11:31,AA4039,American Airlines,Duration: 1h 6m,"158 miles, 254 km",Embraer 175,73,AS 4226 /QR 8577,Meal (none specific)
DFW,2026-02-13,11:31,DL2798,Delta,Duration: 2h 46m,"993 miles, 1598 km",Boeing 737-800 Passenger,166,AM 4341,Meal (none specific)
DFW,2026-02-13,11:33,AA2521,American Airlines,Duration: 4h 3m,"1531 miles, 2463 km",Airbus A319,128,AY 3658 /BA 5752 /IB 8016 /QR 7551,Meal (none specific)
DFW,2026-02-13,11:34,AA4060,American Airlines,Duration: 1h 20m,"165 miles, 265 km",Embraer 175,73,AS 4613 /QF 4327 /QR 2454,Meal (none specific)
DFW,2026-02-13,11:34,AA3552,American Airlines,Duration: 1h 22m,"310 miles, 499 km",Embraer 170,67,BA 4854 /IB 4540 /QR 2538,Meal (none specific)
DFW,2026-02-13,11:34,AA782,American Airlines,Duration: 1h 52m,"462 miles, 743 km",Airbus A320,150,AS 6848 /BA 4407 /QR 8650,Meal (none specific)
DFW,2026-02-13,11:34,AA2748,American Airlines,Duration: 3h 57m,"1667 miles, 2682 km",Airbus A321,190,BA 1800 /IB 4896,Meal (none specific)
DFW,2026-02-13,11:34,AA5629,American Airlines,Duration: 1h 39m,"366 miles, 589 km",Canadair (Bombardier) Regional Jet 900,76,BA 5622,Meal (none specific)
DFW,2026-02-13,11:35,AA4018,American Airlines,Duration: 1h 32m,"285 miles, 459 km",Embraer 170,67,QF 4691 /QR 2366,Meal (none specific)
DFW,2026-02-13,11:35,AA402,American Airlines,Duration: 3h 35m,"1469 miles, 2364 km",Airbus A321,190,BA 1864 /QF 3294,Meal (none specific)
DFW,2026-02-13,11:36,AA4009,American Airlines,Duration: 1h 23m,"190 miles, 306 km",Embraer 175,73,BA 5632 /GF 6628 /QR 2872,Meal (none specific)
DFW,2026-02-13,11:36,F93243,Frontier,Duration: 2h 58m,"806 miles, 1297 km",Airbus A320neo,186,Y4 2567,Meal (none specific)
DFW,2026-02-13,11:37,AA2725,American Airlines,Duration: 3h 17m,"939 miles, 1511 km",Airbus A321,190,QR 7661,Meal (none specific)
DFW,2026-02-13,11:37,AA3518,American Airlines,Duration: 1h 34m,"293 miles, 471 km",Embraer 170,67,QF 4626 /QR 9046,Meal (none specific)
DFW,2026-02-13,11:37,AA2731,American Airlines,Duration: 4h 7m,"1307 miles, 2103 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,11:38,AA4925,American Airlines,Duration: 1h 19m,"229 miles, 368 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 4425 /QR 9266,Meal (none specific)
DFW,2026-02-13,11:39,AA3467,American Airlines,Duration: 1h 26m,"248 miles, 399 km",Embraer 175,73,,Meal (none specific)
DFW,2026-02-13,11:39,AA5357,American Airlines,Duration: 1h 29m,"282 miles, 454 km",Canadair (Bombardier) Regional Jet 900,76,BA 5236 /IB 4842,Meal (none specific)
DFW,2026-02-13,11:39,AA1019,American Airlines,Duration: 3h 39m,"1443 miles, 2322 km",Boeing 737MAX 8 Passenger,172,AS 6167 /AY 5713 /BA 5633 /IB 4742,Meal (none specific)
DFW,2026-02-13,11:39,AA2897,American Airlines,Duration: 2h 4m,"553 miles, 890 km",Airbus A319,128,AS 6283 /BA 5684 /IB 4323 /QR 2921,Meal (none specific)
DFW,2026-02-13,11:39,AA3509,American Airlines,Duration: 1h 29m,"282 miles, 454 km",Embraer 175,73,BA 6723 /QR 8771,Meal (none specific)
DFW,2026-02-13,11:40,AA4026,American Airlines,Duration: 1h 5m,"90 miles, 145 km",Embraer 175,73,AS 6448 /GF 4214 /QR 2476,Meal (none specific)
DFW,2026-02-13,11:40,AA3920,American Airlines,Duration: 1h 20m,"314 miles, 505 km",Embraer 175,73,BA 4830 /IB 8066 /QR 2283,Meal (none specific)
DFW,2026-02-13,11:40,AA1978,American Airlines,Duration: 3h 49m,"1196 miles, 1924 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,11:40,AA3886,American Airlines,Duration: 1h 21m,"228 miles, 367 km",Embraer 170,67,QF 4830 /QR 2262,Meal (none specific)
DFW,2026-02-13,11:40,AA2369,American Airlines,Duration: 3h 40m,"1483 miles, 2386 km",Airbus A321,190,AS 4673 /IB 8087 /QR 7564,Meal (none specific)
DFW,2026-02-13,11:40,AA3479,American Airlines,Duration: 1h 28m,"331 miles, 533 km",Embraer 175,73,AS 6739 /BA 5352 /IB 4699 /QR 7599,Meal (none specific)
DFW,2026-02-13,11:40,AA860,American Airlines,Duration: 4h 15m,"1396 miles, 2246 km",Boeing 737-800 Passenger,172,AT 5077 /GF 6769 /MH 9439,Meal (none specific)
DFW,2026-02-13,11:40,AA2075,American Airlines,Duration: 3h 10m,"987 miles, 1588 km",Airbus A321,190,,Meal (none specific)
DFW,2026-02-13,11:40,AA1902,American Airlines,Duration: 1h 12m,"176 miles, 283 km",Airbus A319,128,AS 4729 /BA 6832 /GF 6644 /IB 4194 /QR 8754,Meal (none specific)
DFW,2026-02-13,11:40,AA2266,American Airlines,Duration: 2h 3m,"587 miles, 944 km",Airbus A319,128,AS 4192 /AY 5695 /BA 5098 /GF 6752 /IB 4359 /QR 7619,Meal (none specific)
DFW,2026-02-13,11:40,AA1957,American Airlines,Duration: 2h 25m,"870 miles, 1400 km",Airbus A321,190,BA 6880,Meal (none specific)
DFW,2026-02-13,11:40,AA1664,American Airlines,Duration: 1h 24m,"238 miles, 383 km",Airbus A319,128,AS 6772 /BA 4914 /IB 8014 /QR 2718,Meal (none specific)
DFW,2026-02-13,11:44,DL760,Delta,Duration: 4h 49m,"1567 miles, 2521 km",Airbus A319,132,,Meal (none specific)
DFW,2026-02-13,11:48,AA5663,American Airlines,Duration: 2h 23m,"604 miles, 972 km",Canadair (Bombardier) Regional Jet 900,76,GF 4161 /QR 8713,Meal (none specific)
DFW,2026-02-13,11:51,AA5061,American Airlines,Duration: 1h 35m,"357 miles, 574 km",Canadair (Bombardier) Regional Jet 900,76,BA 1825 /IB 4734 /QR 2940,Meal (none specific)
DFW,2026-02-13,11:51,AA654,American Airlines,Duration: 2h 51m,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,11:52,AA1382,American Airlines,Duration: 3h 7m,"1209 miles, 1945 km",Boeing 737MAX 8 Passenger,172,BA 6571,Meal (none specific)
DFW,2026-02-13,11:54,AA2263,American Airlines,Duration: 2h 29m,"871 miles, 1401 km",Boeing 737-800 Passenger,172,AY 3712 /BA 1685 /QR 2201,Meal (none specific)
DFW,2026-02-13,12:00,AA1412,American Airlines,Duration: 3h 0m,"1192 miles, 1918 km",Airbus A321,190,BA 5107 /IB 4466 /QR 2301,Meal (none specific)
DFW,2026-02-13,12:00,AA3070,American Airlines,Duration: 1h 37m,"248 miles, 399 km",Boeing 737-800 Passenger,172,AS 6587 /BA 4350,Meal (none specific)
DFW,2026-02-13,12:00,F93978,Frontier,Duration: 2h 45m,"1059 miles, 1704 km",Airbus A321neo,238,Y4 2708,Meal (none specific)
DFW,2026-02-13,12:01,F91333,Frontier,Duration: 3h 9m,"932 miles, 1500 km",Airbus A321neo,238,Y4 2124,Meal (none specific)
DFW,2026-02-13,12:02,AA1811,American Airlines,Duration: 4h 36m,"1567 miles, 2521 km",Airbus A321,190,,Meal (none specific)
