arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
DFW,2026-02-14,16:35,AA79,American Airlines,Duration: 10h 25m,"4766 miles, 7668 km",Boeing 777-200 / 200ER,273,AY 3761 /BA 1520 /GF 4387 /IB 4205,Meal (none specific)
DFW,2026-02-14,16:35,AA3141,American Airlines,Duration: 3h 34m,"1443 miles, 2322 km",Airbus A321,190,AS 6052 /BA 5635 /IB 4867 /QF 4580 /QR 9230,Meal (none specific)
DFW,2026-02-14,16:37,AA2583,American Airlines,Duration: 2h 14m,"773 miles, 1244 km",Boeing 737MAX 8 Passenger,172,QF 4762 /QR 2280,Meal (none specific)
DFW,2026-02-14,16:37,AA3958,American Airlines,Duration: 2h 42m,"988 miles, 1590 km",Embraer 175,73,QR 8583,Meal (none specific)
DFW,2026-02-14,16:39,AA1911,American Airlines,Duration: 3h 16m,"1350 miles, 2172 km",Boeing 737-800 Passenger,172,BA 6539 /QF 4490 /QR 9009,Meal (none specific)
DFW,2026-02-14,16:39,AS392,Alaska Airlines,Duration: 3h 54m,"1622 miles, 2610 km",Boeing 737-900 (winglets) Passenger/BBJ3,165,HA 6339 /QR 3380,Meal (none specific)
DFW,2026-02-14,16:40,AA4052,American Airlines,Duration: 1h 42m,"486 miles, 782 km",Embraer 175,73,BA 1736 /GF 6515 /QF 4844 /QR 2862,Meal (none specific)
DFW,2026-02-14,16:40,AA37,American Airlines,Duration: 11h 0m,"4982 miles, 8016 km",Boeing 777-200 / 200ER,273,AY 3743 /BA 1513 /IB 4608,Meal (none specific)
DFW,2026-02-14,16:47,AA2673,American Airlines,Duration: 1h 18m,"191 miles, 307 km",Boeing 737-800 Passenger,172,BA 1684 /G3 6235 /QF 4753,Meal (none specific)
DFW,2026-02-14,16:49,UA578,United,Duration: 2h 4m,"644 miles, 1036 km",Airbus A319,126,AC 3371,Meal (none specific)
